"Density","Momentum:0","Momentum:1","Momentum:2","Energy","Pressure","Temperature","Mach","Pressure_Coefficient","Points:0","Points:1","Points:2"
1.2501,285.23,0.011634,0,2.9299e+05,1.0418e+05,290.32,0.66798,0.082888,0.081583,0.012384,0
1.2501,285.22,0.013351,0,2.93e+05,1.0418e+05,290.32,0.66793,0.083024,0.092997,0.012385,0
1.2502,285.2,0.015187,0,2.9301e+05,1.0419e+05,290.32,0.66787,0.083187,0.10495,0.012386,0
1.2502,285.19,0.017167,0,2.9302e+05,1.042e+05,290.33,0.66779,0.083381,0.11754,0.012387,0
1.2503,285.17,0.019317,0,2.9303e+05,1.0421e+05,290.34,0.6677,0.083612,0.13082,0.012389,0
1.2504,285.14,0.021669,0,2.9305e+05,1.0421e+05,290.34,0.6676,0.083886,0.14487,0.01239,0
1.2505,285.12,0.024257,0,2.9307e+05,1.0423e+05,290.35,0.66747,0.084212,0.15977,0.012392,0
1.2506,285.08,0.027123,0,2.9309e+05,1.0424e+05,290.36,0.66732,0.084597,0.17556,0.012393,0
1.2507,285.05,0.030313,0,2.9312e+05,1.0426e+05,290.38,0.66714,0.085054,0.19229,0.012395,0
1.2509,285,0.033882,0,2.9315e+05,1.0427e+05,290.39,0.66693,0.085593,0.20999,0.012397,0
1.2511,284.95,0.037896,0,2.9319e+05,1.043e+05,290.41,0.66669,0.086229,0.22869,0.0124,0
1.2513,284.88,0.042429,0,2.9323e+05,1.0432e+05,290.43,0.66639,0.086977,0.24838,0.012402,0
1.2516,284.81,0.04757,0,2.9329e+05,1.0435e+05,290.45,0.66605,0.087856,0.26905,0.012405,0
1.2519,284.72,0.05342,0,2.9335e+05,1.0439e+05,290.48,0.66565,0.088885,0.29065,0.012408,0
1.2522,284.62,0.060096,0,2.9342e+05,1.0443e+05,290.52,0.66519,0.090086,0.31314,0.012412,0
1.2527,284.5,0.067734,0,2.935e+05,1.0448e+05,290.55,0.66464,0.091484,0.33642,0.012416,0
1.2531,284.36,0.076485,0,2.936e+05,1.0453e+05,290.6,0.66401,0.093103,0.36039,0.01242,0
1.2537,284.2,0.08652,0,2.9371e+05,1.046e+05,290.65,0.66329,0.094971,0.38494,0.012425,0
1.2543,284.02,0.098026,0,2.9384e+05,1.0467e+05,290.71,0.66245,0.097115,0.4099,0.01243,0
1.2551,283.81,0.1112,0,2.9399e+05,1.0476e+05,290.78,0.6615,0.099562,0.43512,0.012436,0
1.2559,283.57,0.12627,0,2.9415e+05,1.0486e+05,290.85,0.66042,0.10234,0.46043,0.012442,0
1.2568,283.29,0.14343,0,2.9434e+05,1.0496e+05,290.94,0.6592,0.10546,0.48563,0.012449,0
1.2578,282.99,0.16291,0,2.9455e+05,1.0509e+05,291.03,0.65784,0.10895,0.51054,0.012457,0
1.259,282.65,0.18488,0,2.9478e+05,1.0522e+05,291.14,0.65633,0.11281,0.53496,0.012465,0
1.2603,282.28,0.2095,0,2.9503e+05,1.0537e+05,291.26,0.65468,0.11704,0.55869,0.012474,0
1.2616,281.87,0.23686,0,2.953e+05,1.0553e+05,291.38,0.65289,0.12162,0.58156,0.012483,0
1.2631,281.43,0.26698,0,2.9559e+05,1.057e+05,291.52,0.65097,0.12652,0.60338,0.012494,0
1.2646,280.96,0.29972,0,2.959e+05,1.0588e+05,291.66,0.64895,0.13169,0.62401,0.012504,0
1.2662,280.47,0.33486,0,2.9622e+05,1.0606e+05,291.81,0.64684,0.13707,0.64329,0.012515,0
1.2678,279.97,0.37196,0,2.9655e+05,1.0625e+05,291.96,0.64469,0.14256,0.66112,0.012527,0
1.2694,279.46,0.41042,0,2.9687e+05,1.0644e+05,292.11,0.64253,0.14805,0.67739,0.012538,0
1.271,278.96,0.44939,0,2.9719e+05,1.0663e+05,292.25,0.64041,0.15345,0.69203,0.012549,0
1.2726,278.48,0.48805,0,2.975e+05,1.0681e+05,292.39,0.63837,0.15861,0.70497,0.01256,0
1.274,278.02,0.52414,0,2.9778e+05,1.0698e+05,292.52,0.63648,0.16344,0.71618,0.01257,0
1.2753,277.61,0.55889,0,2.9805e+05,1.0713e+05,292.64,0.63475,0.16786,0.72565,0.012578,0
1.2766,277.19,0.59546,0,2.983e+05,1.0728e+05,292.76,0.63304,0.17215,0.7349,0.012588,0
1.2779,276.75,0.63369,0,2.9857e+05,1.0744e+05,292.88,0.63123,0.17675,0.74402,0.012598,0
1.2794,276.28,0.67493,0,2.9886e+05,1.0761e+05,293.01,0.62932,0.18158,0.75302,0.012608,0
1.2808,275.79,0.71952,0,2.9915e+05,1.0778e+05,293.15,0.62733,0.1866,0.76191,0.012618,0
1.2824,275.28,0.76747,0,2.9946e+05,1.0797e+05,293.29,0.62526,0.19184,0.77069,0.01263,0
1.284,274.74,0.81914,0,2.9978e+05,1.0816e+05,293.44,0.62309,0.19731,0.77934,0.012642,0
1.2857,274.17,0.87495,0,3.0012e+05,1.0835e+05,293.59,0.62082,0.20302,0.78788,0.012654,0
1.2874,273.57,0.93531,0,3.0047e+05,1.0856e+05,293.75,0.61845,0.20898,0.7963,0.012667,0
1.2893,272.94,1.0007,0,3.0083e+05,1.0878e+05,293.92,0.61597,0.2152,0.80461,0.012681,0
1.2912,272.27,1.0716,0,3.0122e+05,1.09e+05,294.09,0.61338,0.2217,0.81279,0.012696,0
1.2932,271.57,1.1487,0,3.0161e+05,1.0924e+05,294.28,0.61067,0.22848,0.82084,0.012711,0
1.2952,270.83,1.2326,0,3.0203e+05,1.0948e+05,294.47,0.60784,0.23557,0.82878,0.012727,0
1.2974,270.05,1.3241,0,3.0246e+05,1.0974e+05,294.66,0.60487,0.24296,0.83658,0.012745,0
1.2997,269.23,1.4241,0,3.0291e+05,1.1001e+05,294.87,0.60177,0.25068,0.84426,0.012763,0
1.302,268.36,1.5336,0,3.0338e+05,1.1029e+05,295.08,0.59853,0.25874,0.85181,0.012782,0
1.3045,267.45,1.6539,0,3.0387e+05,1.1058e+05,295.31,0.59513,0.26716,0.85922,0.012803,0
1.3071,266.48,1.7861,0,3.0439e+05,1.1089e+05,295.54,0.59158,0.27595,0.86649,0.012824,0
1.3098,265.45,1.932,0,3.0492e+05,1.1121e+05,295.78,0.58786,0.28513,0.87362,0.012847,0
1.3126,264.37,2.0933,0,3.0548e+05,1.1154e+05,296.03,0.58396,0.29472,0.88061,0.012872,0
1.3155,263.22,2.2723,0,3.0606e+05,1.1189e+05,296.3,0.57988,0.30473,0.88746,0.012898,0
1.3185,262,2.4713,0,3.0666e+05,1.1225e+05,296.57,0.5756,0.31519,0.89415,0.012926,0
1.3217,260.72,2.6935,0,3.0729e+05,1.1263e+05,296.86,0.57112,0.32612,0.90069,0.012956,0
1.325,259.35,2.9424,0,3.0795e+05,1.1303e+05,297.16,0.56642,0.33753,0.90708,0.012987,0
1.3285,257.89,3.2224,0,3.0864e+05,1.1344e+05,297.47,0.56149,0.34946,0.91331,0.013021,0
1.3321,256.35,3.5386,0,3.0936e+05,1.1388e+05,297.79,0.55631,0.36193,0.91938,0.013058,0
1.3359,254.7,3.8974,0,3.1011e+05,1.1433e+05,298.13,0.55088,0.37496,0.92529,0.013097,0
1.3399,252.95,4.3068,0,3.1089e+05,1.148e+05,298.48,0.54517,0.3886,0.93103,0.01314,0
1.344,251.08,4.7764,0,3.117e+05,1.153e+05,298.85,0.53916,0.40285,0.93661,0.013186,0
1.3483,249.08,5.3186,0,3.1256e+05,1.1582e+05,299.23,0.53285,0.41776,0.94201,0.013236,0
1.3528,246.94,5.9487,0,3.1344e+05,1.1636e+05,299.63,0.5262,0.43334,0.94724,0.01329,0
1.3575,244.66,6.6873,0,3.1437e+05,1.1692e+05,300.05,0.5192,0.44965,0.9523,0.01335,0
1.3624,242.2,7.5583,0,3.1534e+05,1.1751e+05,300.48,0.51183,0.46666,0.95718,0.013416,0
1.3675,239.58,8.5979,0,3.1634e+05,1.1813e+05,300.93,0.5041,0.48444,0.96188,0.013488,0
1.3728,236.76,9.843,0,3.1738e+05,1.1877e+05,301.4,0.49596,0.50285,0.9664,0.013569,0
1.3783,233.77,11.361,0,3.1847e+05,1.1944e+05,301.87,0.48751,0.52201,0.97074,0.01366,0
1.3838,230.55,13.198,0,3.1955e+05,1.2011e+05,302.37,0.4787,0.54145,0.97489,0.013763,0
1.3896,227.23,15.479,0,3.2068e+05,1.2081e+05,302.85,0.46982,0.56137,0.97884,0.013881,0
1.395,223.71,18.239,0,3.2173e+05,1.2147e+05,303.34,0.46084,0.5805,0.9826,0.014018,0
1.4004,220.35,21.711,0,3.2281e+05,1.2212e+05,303.78,0.45249,0.59927,0.98615,0.014179,0
1.4048,216.92,25.589,0,3.2364e+05,1.2266e+05,304.19,0.44472,0.61486,0.98948,0.014371,0
1.4086,214.05,30.618,0,3.2441e+05,1.2313e+05,304.5,0.4388,0.6282,0.99257,0.0146,0
1.4104,212.1,35.778,0,3.2477e+05,1.2335e+05,304.65,0.43583,0.63448,0.99538,0.014874,0
1.4107,210.89,40.683,0,3.248e+05,1.2338e+05,304.69,0.4351,0.63551,0.99774,0.015158,0
1.4087,211.24,46.422,0,3.2442e+05,1.2313e+05,304.49,0.43892,0.62816,1.0001,0.015822,0
1.4034,213.02,52.331,0,3.2339e+05,1.225e+05,304.07,0.44711,0.6101,1.003,0.016739,0
1.397,215.72,58.307,0,3.2213e+05,1.217e+05,303.49,0.45803,0.58721,1.0065,0.017878,0
1.3883,219.42,63.731,0,3.2042e+05,1.2065e+05,302.74,0.47185,0.55682,1.0105,0.019226,0
1.3785,223.68,68.425,0,3.1851e+05,1.1946e+05,301.89,0.48715,0.52277,1.0149,0.020772,0
1.368,228.29,72.393,0,3.1644e+05,1.1819e+05,300.97,0.50338,0.48607,1.0197,0.022501,0
1.3569,233.07,75.675,0,3.1425e+05,1.1685e+05,299.99,0.52012,0.44751,1.0251,0.024404,0
1.3454,237.91,78.344,0,3.1199e+05,1.1547e+05,298.98,0.53708,0.40778,1.0308,0.02647,0
1.3337,242.73,80.475,0,3.0967e+05,1.1406e+05,297.93,0.55414,0.36723,1.0371,0.028691,0
1.3217,247.49,82.135,0,3.0729e+05,1.1263e+05,296.85,0.57121,0.32603,1.0437,0.031059,0
1.3095,252.17,83.374,0,3.0488e+05,1.1118e+05,295.75,0.58827,0.28429,1.0509,0.033566,0
1.2972,256.73,84.235,0,3.0242e+05,1.0971e+05,294.63,0.60534,0.24205,1.0585,0.036202,0
1.2846,261.19,84.75,0,2.9991e+05,1.0823e+05,293.48,0.62242,0.19931,1.0666,0.038959,0
1.2719,265.53,84.942,0,2.9736e+05,1.0672e+05,292.31,0.63952,0.15607,1.0752,0.041827,0
1.2589,269.74,84.832,0,2.9476e+05,1.052e+05,291.12,0.65668,0.11232,1.0843,0.044796,0
1.2457,273.82,84.434,0,2.9212e+05,1.0366e+05,289.89,0.67391,0.068054,1.0938,0.047854,0
1.2323,277.77,83.761,0,2.8942e+05,1.0211e+05,288.64,0.69124,0.023256,1.1039,0.05099,0
1.2187,281.58,82.821,0,2.8667e+05,1.0053e+05,287.36,0.70867,-0.022076,1.1144,0.054192,0
1.2049,285.24,81.625,0,2.8388e+05,98939,286.05,0.72623,-0.067942,1.1254,0.057445,0
1.1909,288.74,80.179,0,2.8102e+05,97327,284.71,0.74392,-0.11434,1.1369,0.060736,0
1.1766,292.09,78.491,0,2.7812e+05,95697,283.34,0.76177,-0.16125,1.1488,0.06405,0
1.1621,295.26,76.568,0,2.7516e+05,94050,281.94,0.77978,-0.20865,1.1612,0.067372,0
1.1474,298.25,74.417,0,2.7214e+05,92386,280.5,0.79796,-0.25654,1.1741,0.070686,0
1.1324,301.06,72.046,0,2.6908e+05,90707,279.04,0.81632,-0.30486,1.1875,0.073975,0
1.1173,303.68,69.464,0,2.6596e+05,89014,277.54,0.83485,-0.3536,1.2012,0.077224,0
1.102,306.08,66.679,0,2.628e+05,87308,276.01,0.85356,-0.4027,1.2154,0.080414,0
1.0864,308.28,63.702,0,2.5958e+05,85591,274.44,0.87245,-0.45212,1.2301,0.083529,0
1.0707,310.25,60.543,0,2.5632e+05,83865,272.85,0.89152,-0.5018,1.2451,0.086551,0
1.0549,312,57.214,0,2.5302e+05,82131,271.23,0.91077,-0.55169,1.2605,0.089465,0
1.0389,313.5,53.727,0,2.4967e+05,80393,269.57,0.93019,-0.60172,1.2762,0.092254,0
1.0228,314.77,50.096,0,2.4629e+05,78651,267.89,0.94977,-0.65183,1.2923,0.0949,0
1.0065,315.79,46.336,0,2.4288e+05,76910,266.18,0.96951,-0.70195,1.3087,0.097391,0
0.99023,316.56,42.461,0,2.3944e+05,75171,264.45,0.98938,-0.75199,1.3254,0.09971,0
0.97387,317.07,38.489,0,2.3597e+05,73438,262.69,1.0094,-0.80188,1.3423,0.10184,0
0.95747,317.33,34.435,0,2.3249e+05,71713,260.92,1.0295,-0.85153,1.3594,0.10378,0
0.94107,317.34,30.316,0,2.2899e+05,69998,259.12,1.0497,-0.90087,1.3767,0.10551,0
0.92468,317.09,26.151,0,2.2548e+05,68298,257.3,1.07,-0.94981,1.3942,0.10703,0
0.90834,316.6,21.956,0,2.2198e+05,66614,255.47,1.0904,-0.99828,1.4118,0.10832,0
0.89207,315.86,17.75,0,2.1847e+05,64950,253.63,1.1108,-1.0462,1.4294,0.10938,0
0.87592,314.89,13.55,0,2.1498e+05,63310,251.79,1.1312,-1.0934,1.4471,0.1102,0
0.85992,313.7,9.3709,0,2.1151e+05,61697,249.94,1.1515,-1.1398,1.4648,0.11079,0
0.84408,312.28,5.2325,0,2.0806e+05,60112,248.09,1.1719,-1.1854,1.4825,0.11114,0
0.82836,310.66,1.139,0,2.0463e+05,58550,246.23,1.1922,-1.2304,1.5001,0.11126,0
0.81273,308.83,-2.9164,0,2.012e+05,57009,244.36,1.2126,-1.2747,1.5176,0.11114,0
0.7972,306.8,-6.9303,0,1.9779e+05,55490,242.48,1.2331,-1.3184,1.5353,0.11079,0
0.78177,304.57,-10.893,0,1.9438e+05,53992,240.59,1.2537,-1.3615,1.553,0.1102,0
0.76645,302.16,-14.794,0,1.9099e+05,52517,238.7,1.2744,-1.404,1.5707,0.10937,0
0.75126,299.56,-18.62,0,1.8762e+05,51066,236.79,1.2951,-1.4458,1.5883,0.10831,0
0.73626,296.81,-22.36,0,1.8428e+05,49643,234.89,1.3158,-1.4867,1.6059,0.10702,0
0.72142,293.89,-25.996,0,1.8095e+05,48250,232.99,1.3365,-1.5268,1.6234,0.1055,0
0.7069,290.88,-29.533,0,1.777e+05,46894,231.09,1.3572,-1.5658,1.6407,0.10377,0
0.69247,287.67,-32.937,0,1.7444e+05,45563,229.21,1.3777,-1.6041,1.6578,0.10183,0
0.67848,284.48,-36.246,0,1.7129e+05,44272,227.31,1.3985,-1.6413,1.6747,0.099696,0
0.6646,281.03,-39.353,0,1.6813e+05,43019,225.49,1.4184,-1.6773,1.6914,0.097376,0
0.65214,277.86,-42.454,0,1.653e+05,41890,223.77,1.4373,-1.7098,1.7078,0.094884,0
0.63815,274.12,-45.204,0,1.621e+05,40648,221.9,1.4579,-1.7456,1.7239,0.092237,0
0.62144,270.13,-48.428,0,1.5834e+05,39097,219.17,1.488,-1.7902,1.7396,0.089447,0
0.6097,267.21,-50.238,0,1.5568e+05,38024,217.26,1.5092,-1.8211,1.755,0.086533,0
0.64152,268.27,-54.496,0,1.6227e+05,41545,225.6,1.4172,-1.7198,1.77,0.08351,0
0.88096,275.05,-58.727,0,2.1275e+05,67141,265.5,0.97738,-0.9831,1.7846,0.080394,0
1.158,264.38,-61.886,0,2.7189e+05,96024,288.86,0.68817,-0.15184,1.7988,0.077204,0
1.1523,263.89,-64.181,0,2.7063e+05,95451,288.58,0.69212,-0.16833,1.8126,0.073955,0
1.1458,263.44,-66.466,0,2.6924e+05,94811,288.24,0.69667,-0.18676,1.826,0.070666,0
1.1519,261.29,-67.85,0,2.7044e+05,95522,288.89,0.68783,-0.1663,1.8388,0.067352,0
1.1616,258.39,-69.262,0,2.7242e+05,96647,289.83,0.67475,-0.1339,1.8513,0.06403,0
1.1702,255.35,-70.558,0,2.7414e+05,97661,290.72,0.6623,-0.10472,1.8632,0.060715,0
1.1789,252.1,-71.607,0,2.7585e+05,98689,291.63,0.64937,-0.075149,1.8747,0.057424,0
1.1883,248.58,-72.431,0,2.7773e+05,99808,292.6,0.63541,-0.042946,1.8857,0.054171,0
1.198,244.87,-73.025,0,2.7965e+05,1.0096e+05,293.58,0.62097,-0.0097989,1.8962,0.05097,0
1.2076,241.01,-73.373,0,2.8157e+05,1.0212e+05,294.57,0.60632,0.023463,1.9062,0.047834,0
1.2173,237.01,-73.469,0,2.8348e+05,1.0328e+05,295.55,0.59145,0.056867,1.9158,0.044776,0
1.227,232.89,-73.302,0,2.8538e+05,1.0444e+05,296.52,0.57644,0.090251,1.9248,0.041808,0
1.2365,228.65,-72.858,0,2.8726e+05,1.0559e+05,297.48,0.56132,0.12342,1.9334,0.03894,0
1.2459,224.33,-72.12,0,2.8911e+05,1.0673e+05,298.42,0.54613,0.15629,1.9415,0.036183,0
1.2552,219.92,-71.067,0,2.9092e+05,1.0786e+05,299.35,0.53088,0.18875,1.9491,0.033548,0
1.2643,215.45,-69.674,0,2.927e+05,1.0897e+05,300.26,0.51559,0.22076,1.9563,0.031042,0
1.2731,210.92,-67.908,0,2.9443e+05,1.1006e+05,301.15,0.50028,0.25213,1.963,0.028674,0
1.2818,206.39,-65.737,0,2.9612e+05,1.1113e+05,302.01,0.48505,0.28285,1.9692,0.026454,0
1.2901,201.85,-63.118,0,2.9773e+05,1.1216e+05,302.85,0.46989,0.31246,1.975,0.024388,0
1.2981,197.47,-60.018,0,2.9928e+05,1.1315e+05,303.64,0.45513,0.34104,1.9803,0.022486,0
1.3054,193.19,-56.412,0,3.0067e+05,1.1406e+05,304.4,0.4408,0.36736,1.9852,0.020757,0
1.3122,189.41,-52.298,0,3.02e+05,1.1492e+05,305.07,0.42765,0.39185,1.9896,0.019213,0
1.3176,185.89,-47.895,0,3.0301e+05,1.1561e+05,305.66,0.41567,0.41183,1.9935,0.017866,0
1.3223,183.47,-42.875,0,3.0392e+05,1.162e+05,306.12,0.40624,0.42881,1.997,0.016728,0
1.3249,181.96,-38.416,0,3.0439e+05,1.1653e+05,306.42,0.40002,0.43843,2,0.015812,0
1.3263,181.2,-34.532,0,3.0464e+05,1.1673e+05,306.6,0.39623,0.44395,2.0023,0.015151,0
1.3265,182.15,-30.471,0,3.047e+05,1.1674e+05,306.58,0.39665,0.44433,2.0047,0.014867,0
1.3248,184.01,-26.676,0,3.0438e+05,1.1653e+05,306.42,0.39992,0.43844,2.0075,0.014594,0
1.323,186.33,-23.003,0,3.0404e+05,1.1629e+05,306.2,0.40454,0.43131,2.0106,0.014366,0
1.3199,189.1,-19.831,0,3.0345e+05,1.159e+05,305.9,0.41084,0.42026,2.0139,0.014174,0
1.3166,191.99,-17.1,0,3.0281e+05,1.1548e+05,305.56,0.41778,0.40816,2.0175,0.014014,0
1.3129,194.93,-14.789,0,3.0211e+05,1.1502e+05,305.19,0.42516,0.39495,2.0213,0.013877,0
1.3091,197.83,-12.848,0,3.0138e+05,1.1455e+05,304.81,0.43266,0.38129,2.0253,0.013758,0
1.3053,200.62,-11.219,0,3.0064e+05,1.1407e+05,304.43,0.44009,0.36754,2.0294,0.013655,0
1.3015,203.28,-9.8484,0,2.9991e+05,1.136e+05,304.05,0.44734,0.35392,2.0338,0.013565,0
1.2978,205.81,-8.6909,0,2.9918e+05,1.1313e+05,303.69,0.45435,0.34057,2.0384,0.013484,0
1.2941,208.19,-7.7085,0,2.9847e+05,1.1268e+05,303.33,0.46108,0.32758,2.0431,0.013411,0
1.2906,210.43,-6.8702,0,2.9779e+05,1.1224e+05,302.98,0.46753,0.31499,2.048,0.013345,0
1.2871,212.54,-6.1511,0,2.9712e+05,1.1182e+05,302.64,0.47368,0.30284,2.0531,0.013286,0
1.2838,214.53,-5.5311,0,2.9647e+05,1.1142e+05,302.32,0.47956,0.29112,2.0584,0.013231,0
1.2806,216.4,-4.9937,0,2.9585e+05,1.1102e+05,302.01,0.48516,0.27984,2.0639,0.013181,0
1.2776,218.16,-4.5256,0,2.9525e+05,1.1065e+05,301.71,0.4905,0.26897,2.0695,0.013135,0
1.2746,219.82,-4.116,0,2.9467e+05,1.1028e+05,301.42,0.4956,0.25852,2.0753,0.013093,0
1.2717,221.38,-3.7559,0,2.9411e+05,1.0993e+05,301.14,0.50047,0.24846,2.0813,0.013054,0
1.269,222.86,-3.4379,0,2.9357e+05,1.096e+05,300.87,0.50512,0.23878,2.0874,0.013017,0
1.2663,224.26,-3.1558,0,2.9304e+05,1.0927e+05,300.61,0.50956,0.22947,2.0937,0.012983,0
1.2637,225.58,-2.9046,0,2.9254e+05,1.0896e+05,300.36,0.51381,0.2205,2.1002,0.012951,0
1.2613,226.83,-2.6799,0,2.9205e+05,1.0866e+05,300.13,0.51788,0.21186,2.1068,0.012921,0
1.2589,228.02,-2.4783,0,2.9158e+05,1.0837e+05,299.9,0.52177,0.20355,2.1136,0.012894,0
1.2566,229.14,-2.2966,0,2.9113e+05,1.0809e+05,299.67,0.5255,0.19554,2.1205,0.012868,0
1.2543,230.21,-2.1324,0,2.9069e+05,1.0783e+05,299.46,0.52907,0.18783,2.1275,0.012843,0
1.2522,231.23,-1.9835,0,2.9027e+05,1.0757e+05,299.25,0.53249,0.1804,2.1348,0.01282,0
1.2501,232.19,-1.848,0,2.8986e+05,1.0732e+05,299.06,0.53577,0.17324,2.1421,0.012799,0
1.2481,233.11,-1.7244,0,2.8947e+05,1.0708e+05,298.86,0.53892,0.16635,2.1496,0.012778,0
1.2462,233.99,-1.6113,0,2.8909e+05,1.0685e+05,298.68,0.54194,0.1597,2.1572,0.012759,0
1.2444,234.82,-1.5076,0,2.8872e+05,1.0663e+05,298.5,0.54484,0.1533,2.165,0.012741,0
1.2426,235.61,-1.4123,0,2.8837e+05,1.0641e+05,298.33,0.54762,0.14712,2.1728,0.012724,0
1.2408,236.36,-1.3244,0,2.8803e+05,1.0621e+05,298.17,0.55029,0.14118,2.1808,0.012708,0
1.2392,237.08,-1.2433,0,2.877e+05,1.0601e+05,298.01,0.55285,0.13545,2.189,0.012692,0
1.2376,237.77,-1.1682,0,2.8738e+05,1.0581e+05,297.85,0.55531,0.12993,2.1972,0.012678,0
1.236,238.42,-1.0986,0,2.8707e+05,1.0563e+05,297.71,0.55767,0.1246,2.2056,0.012664,0
1.2345,239.05,-1.0339,0,2.8677e+05,1.0545e+05,297.56,0.55994,0.11948,2.2141,0.012651,0
1.2331,239.64,-0.97383,0,2.8649e+05,1.0528e+05,297.43,0.56212,0.11454,2.2227,0.012639,0
1.2317,240.21,-0.91776,0,2.8621e+05,1.0511e+05,297.3,0.56421,0.10977,2.2314,0.012627,0
1.2304,240.75,-0.86551,0,2.8594e+05,1.0495e+05,297.17,0.56623,0.10519,2.2403,0.012616,0
1.2291,241.27,-0.81672,0,2.8568e+05,1.048e+05,297.05,0.56815,0.10076,2.2493,0.012605,0
1.2278,241.76,-0.77036,0,2.8544e+05,1.0465e+05,296.93,0.57001,0.096506,2.2583,0.012595,0
1.2266,242.23,-0.72867,0,2.8519e+05,1.0451e+05,296.82,0.5718,0.092365,2.2675,0.012585,0
1.2254,242.69,-0.6879,0,2.8495e+05,1.0437e+05,296.7,0.57356,0.08829,2.277,0.012576,0
1.2241,243.2,-0.64284,0,2.847e+05,1.0422e+05,296.58,0.57547,0.083895,2.2882,0.012565,0
1.2227,243.75,-0.59536,0,2.8441e+05,1.0404e+05,296.44,0.57759,0.078964,2.3012,0.012554,0
1.2211,244.32,-0.54731,0,2.841e+05,1.0386e+05,296.3,0.57982,0.073763,2.3159,0.012543,0
1.2195,244.91,-0.49961,0,2.8378e+05,1.0368e+05,296.15,0.58209,0.068431,2.3323,0.012531,0
1.218,245.48,-0.45322,0,2.8347e+05,1.0349e+05,296.01,0.58438,0.063057,2.3502,0.012519,0
1.2164,246.05,-0.40898,0,2.8315e+05,1.0331e+05,295.86,0.58662,0.057745,2.3697,0.012508,0
1.2148,246.59,-0.36747,0,2.8284e+05,1.0313e+05,295.72,0.58879,0.052585,2.3905,0.012497,0
1.2134,247.1,-0.32904,0,2.8255e+05,1.0296e+05,295.59,0.59085,0.047647,2.4126,0.012486,0
1.212,247.57,-0.2939,0,2.8227e+05,1.0279e+05,295.46,0.59279,0.042986,2.4357,0.012476,0
1.2107,248,-0.26212,0,2.8201e+05,1.0264e+05,295.34,0.59458,0.03864,2.4597,0.012467,0
1.2095,248.39,-0.23365,0,2.8176e+05,1.025e+05,295.23,0.59622,0.034631,2.4844,0.012458,0
1.2084,248.75,-0.20835,0,2.8154e+05,1.0238e+05,295.14,0.59771,0.030967,2.5096,0.01245,0
1.2074,249.06,-0.18602,0,2.8134e+05,1.0226e+05,295.05,0.59905,0.027646,2.5351,0.012443,0
1.2065,249.33,-0.16645,0,2.8116e+05,1.0216e+05,294.97,0.60024,0.024656,2.5608,0.012437,0
1.2057,249.58,-0.1494,0,2.8099e+05,1.0206e+05,294.9,0.6013,0.021979,2.5863,0.012431,0
1.2049,249.79,-0.1346,0,2.8084e+05,1.0198e+05,294.84,0.60224,0.019593,2.6116,0.012425,0
1.2043,249.97,-0.12184,0,2.8071e+05,1.0191e+05,294.78,0.60306,0.017473,2.6364,0.01242,0
1.2037,250.13,-0.11085,0,2.8059e+05,1.0184e+05,294.73,0.60378,0.015594,2.6607,0.012416,0
1.2032,250.27,-0.10143,0,2.8049e+05,1.0178e+05,294.69,0.60441,0.013928,2.6843,0.012412,0
1.2028,250.39,-0.093383,0,2.8039e+05,1.0173e+05,294.66,0.60497,0.012453,2.707,0.012408,0
1.2023,250.49,-0.086527,0,2.8031e+05,1.0169e+05,294.62,0.60546,0.011146,2.7289,0.012405,0
1.202,250.58,-0.080699,0,2.8024e+05,1.0165e+05,294.59,0.60589,0.0099842,2.7498,0.012402,0
1.2017,250.66,-0.075757,0,2.8017e+05,1.0161e+05,294.57,0.60626,0.0089505,2.7698,0.0124,0
1.2014,250.73,-0.071573,0,2.8011e+05,1.0158e+05,294.55,0.6066,0.0080276,2.7887,0.012398,0
1.2011,250.79,-0.068041,0,2.8006e+05,1.0155e+05,294.53,0.6069,0.0072008,2.8066,0.012395,0
1.2009,250.84,-0.065063,0,2.8001e+05,1.0152e+05,294.51,0.60716,0.0064573,2.8235,0.012393,0
1.2007,250.89,-0.062553,0,2.7997e+05,1.015e+05,294.49,0.6074,0.0057858,2.8395,0.012392,0
1.2005,250.93,-0.060444,0,2.7993e+05,1.0148e+05,294.48,0.60761,0.0051762,2.8545,0.01239,0
1.2003,250.97,-0.058673,0,2.7989e+05,1.0146e+05,294.47,0.60781,0.0046201,2.8687,0.012389,0
1.2001,251.01,-0.057188,0,2.7986e+05,1.0144e+05,294.46,0.60798,0.0041097,2.8821,0.012387,0
1.2,251.04,-0.055943,0,2.7982e+05,1.0143e+05,294.44,0.60815,0.0036388,2.8947,0.012386,0
1.1999,251.07,-0.054906,0,2.798e+05,1.0141e+05,294.43,0.6083,0.0032003,2.9068,0.012385,0
1.1997,251.09,-0.054014,0,2.7977e+05,1.014e+05,294.42,0.60844,0.0027908,2.9183,0.012384,0
1.1996,251.12,-0.05332,0,2.7974e+05,1.0138e+05,294.42,0.60857,0.0024019,2.9293,0.012383,0
1.1995,251.14,-0.05272,0,2.7972e+05,1.0137e+05,294.41,0.6087,0.0020358,2.9399,0.012382,0
1.1994,251.16,-0.052045,0,2.7969e+05,1.0136e+05,294.4,0.60882,0.0016758,2.9502,0.012381,0
1.1993,251.19,-0.050235,0,2.7967e+05,1.0135e+05,294.39,0.60895,0.0013416,2.9603,0.012381,0
