Density,Momentum:0,Momentum:1,Energy
1.2503,285.18,0.55134,293020
1.2505,285.12,0.63438,293070
1.2507,285.05,0.73124,293120
1.251,284.97,0.84479,293180
1.2514,284.86,0.97841,293250
1.2518,284.74,1.136,293330
1.2523,284.59,1.322,293440
1.2529,284.42,1.5412,293560
1.2536,284.22,1.7988,293700
1.2544,283.99,2.0995,293860
1.2553,283.72,2.4478,294040
1.2563,283.43,2.8467,294230
1.2574,283.11,3.2974,294450
1.2585,282.78,3.7979,294670
1.2596,282.42,4.3425,294910
1.2608,282.07,4.9207,295140
1.2619,281.72,5.5165,295360
1.263,281.39,6.1129,295570
1.2639,281.09,6.681,295760
1.2647,280.84,7.1925,295930
1.2654,280.61,7.6838,296070
1.2661,280.38,8.2015,296210
1.2668,280.14,8.7494,296350
1.2675,279.91,9.3293,296490
1.2682,279.67,9.9421,296630
1.2689,279.44,10.589,296760
1.2695,279.22,11.27,296880
1.2701,279,11.986,297000
1.2707,278.79,12.737,297120
1.2712,278.6,13.522,297220
1.2716,278.41,14.341,297310
1.272,278.25,15.192,297380
1.2723,278.1,16.074,297440
1.2725,277.98,16.982,297490
1.2726,277.88,17.915,297510
1.2727,277.81,18.869,297520
1.2726,277.76,19.838,297510
1.2724,277.75,20.819,297470
1.2721,277.76,21.806,297410
1.2717,277.81,22.794,297330
1.2712,277.89,23.776,297230
1.2706,277.99,24.747,297110
1.2699,278.13,25.702,296970
1.2691,278.3,26.635,296810
1.2682,278.48,27.543,296630
1.2673,278.69,28.419,296440
1.2663,278.92,29.261,296240
1.2652,279.17,30.066,296020
1.2641,279.42,30.832,295800
1.263,279.69,31.555,295570
1.2618,279.96,32.237,295340
1.2607,280.23,32.874,295110
1.2595,280.51,33.471,294880
1.2584,280.78,34.018,294650
1.2573,281.04,34.529,294430
1.256,281.34,35.083,294180
1.2545,281.7,35.72,293880
1.2527,282.14,36.435,293510
1.2505,282.67,37.223,293070
1.2479,283.29,38.076,292560
1.2449,284.01,38.98,291950
1.2414,284.85,39.921,291240
1.2373,285.81,40.88,290420
1.2327,286.9,41.833,289490
1.2274,288.12,42.756,288420
1.2215,289.48,43.62,287220
1.2148,290.97,44.394,285870
1.2074,292.57,45.049,284380
1.1993,294.3,45.554,282730
1.1905,296.11,45.88,280940
1.1809,298,46.003,278990
1.1706,299.95,45.9,276890
1.1596,301.92,45.554,274650
1.148,303.89,44.952,272270
1.1357,305.84,44.085,269750
1.1229,307.74,42.949,267110
1.1096,309.55,41.547,264360
1.0957,311.26,39.883,261500
1.0815,312.84,37.968,258540
1.0668,314.27,35.815,255500
1.0519,315.53,33.44,252380
1.0367,316.59,30.862,249200
1.0213,317.46,28.104,245970
1.0057,318.11,25.193,242700
0.99013,318.55,22.155,239410
0.97449,318.77,19.009,236100
0.95891,318.76,15.781,232790
0.94344,318.54,12.508,229490
0.92812,318.12,9.2173,226210
0.91281,317.48,5.8924,222930
0.89755,316.66,2.5321,219650
0.88228,315.6,-0.85377,216350
0.86727,314.41,-4.2094,213100
0.8523,312.97,-7.5358,209850
0.83775,311.48,-10.762,206680
0.82329,309.7,-14.004,203510
0.81024,308.07,-17.178,200660
0.79795,306.1,-20.481,197930
0.78572,304.39,-23.519,195260
0.76653,301.46,-25.412,191010
0.74553,299.02,-27.074,186460
0.74614,296.32,-28.909,186300
0.93269,299.16,-45.402,225690
1.1351,294.23,-53.313,268850
1.1546,292.33,-52.244,272940
1.152,291.65,-50.38,272300
1.16,290.21,-49.062,273910
1.1708,288.57,-47.927,276140
1.1788,287.14,-46.763,277780
1.1855,285.84,-45.587,279120
1.1917,284.6,-44.417,280400
1.1975,283.45,-43.253,281560
1.2025,282.41,-42.098,282580
1.207,281.47,-40.965,283480
1.2109,280.64,-39.866,284270
1.2143,279.9,-38.812,284960
1.2172,279.26,-37.816,285550
1.2198,278.71,-36.886,286070
1.2219,278.24,-36.028,286500
1.2237,277.84,-35.253,286870
1.2253,277.51,-34.555,287180
1.2265,277.23,-33.952,287430
1.2276,277.01,-33.434,287640
1.2285,276.8,-32.927,287830
1.2295,276.59,-32.385,288030
1.2305,276.38,-31.804,288230
1.2315,276.16,-31.185,288430
1.2325,275.95,-30.527,288630
1.2335,275.74,-29.831,288830
1.2345,275.54,-29.1,289030
1.2354,275.35,-28.334,289220
1.2363,275.17,-27.536,289400
1.2371,275,-26.709,289570
1.2379,274.86,-25.857,289720
1.2386,274.73,-24.983,289870
1.2392,274.63,-24.092,289990
1.2398,274.55,-23.187,290100
1.2402,274.5,-22.275,290190
1.2406,274.47,-21.359,290260
1.2409,274.46,-20.445,290320
1.241,274.48,-19.537,290350
1.2411,274.53,-18.639,290370
1.2411,274.6,-17.755,290360
1.241,274.69,-16.89,290340
1.2408,274.8,-16.047,290310
1.2406,274.93,-15.227,290260
1.2402,275.07,-14.433,290200
1.2399,275.23,-13.667,290120
1.2394,275.4,-12.93,290030
1.239,275.58,-12.223,289940
1.2384,275.76,-11.546,289840
1.2379,275.96,-10.899,289730
1.2373,276.16,-10.282,289610
1.2367,276.36,-9.6963,289490
1.2361,276.56,-9.1344,289370
1.2355,276.76,-8.6096,289240
1.2348,276.97,-8.1091,289110
1.2341,277.2,-7.5668,288970
1.2333,277.46,-6.9658,288810
1.2323,277.76,-6.333,288610
1.2313,278.08,-5.6928,288400
1.2302,278.41,-5.0664,288180
1.2291,278.74,-4.4714,287960
1.228,279.06,-3.9203,287740
1.2269,279.36,-3.4208,287520
1.2259,279.65,-2.9764,287320
1.225,279.9,-2.5874,287140
1.2242,280.13,-2.2515,286970
1.2235,280.33,-1.9648,286830
1.2228,280.51,-1.7225,286700
1.2223,280.66,-1.5195,286580
1.2218,280.79,-1.3507,286480
1.2213,280.91,-1.2111,286400
1.221,281,-1.0963,286320
1.2206,281.09,-1.0023,286260
1.2204,281.16,-0.92566,286200
1.2201,281.22,-0.86338,286150
1.2199,281.28,-0.81292,286110
1.2197,281.33,-0.77212,286070
1.2195,281.37,-0.7392,286030
1.2194,281.41,-0.7127,286000
1.2193,281.44,-0.6914,285980
1.2191,281.47,-0.67434,285950
1.219,281.5,-0.66073,285930
1.2189,281.53,-0.64999,285900
1.2188,281.56,-0.64165,285880
1.2187,281.58,-0.63537,285860
1.2186,281.61,-0.631,285840
1.2185,281.64,-0.6282,285830
1.2184,281.66,-0.62777,285810
1.2494,285.42,4.4269E-05,292860
1.2494,285.42,0.027726,292860
1.2494,285.41,0.055238,292860
1.2495,285.41,0.082979,292860
1.2495,285.41,0.11139,292860
1.2495,285.4,0.14092,292870
1.2495,285.39,0.1721,292870
1.2496,285.38,0.20548,292880
1.2496,285.37,0.24172,292890
1.2497,285.35,0.28153,292900
1.2497,285.33,0.32576,292920
1.2498,285.31,0.37541,292930
1.2499,285.28,0.43167,292950
1.2501,285.24,0.49593,292980
1.2502,285.19,0.56992,293010
1.2504,285.14,0.65569,293050
1.2507,285.07,0.75571,293100
1.2509,284.99,0.87293,293160
1.2513,284.89,1.0108,293230
1.2517,284.77,1.1734,293320
1.2522,284.62,1.3651,293420
1.2528,284.46,1.591,293530
1.2535,284.26,1.8561,293670
1.2542,284.04,2.1654,293820
1.2551,283.78,2.5234,293990
1.256,283.5,2.9329,294190
1.2571,283.2,3.3949,294390
1.2582,282.87,3.9071,294610
1.2593,282.53,4.4635,294830
1.2604,282.19,5.0533,295050
1.2614,281.87,5.6596,295270
1.2624,281.56,6.2656,295460
1.2633,281.28,6.8415,295640
1.2641,281.04,7.359,295790
1.2647,280.82,7.8554,295920
1.2654,280.61,8.3776,296050
1.266,280.39,8.9293,296180
1.2666,280.17,9.512,296310
1.2673,279.96,10.127,296440
1.2679,279.75,10.774,296550
1.2684,279.55,11.454,296670
1.2689,279.36,12.167,296770
1.2694,279.17,12.914,296870
1.2699,279,13.693,296950
1.2702,278.85,14.503,297030
1.2705,278.71,15.342,297090
1.2707,278.59,16.209,297130
1.2709,278.49,17.101,297160
1.2709,278.42,18.014,297170
1.2709,278.37,18.945,297160
1.2707,278.35,19.889,297130
1.2705,278.36,20.842,297080
1.2701,278.4,21.798,297010
1.2697,278.47,22.753,296910
1.2691,278.57,23.7,296800
1.2684,278.7,24.636,296670
1.2677,278.85,25.554,296520
1.2668,279.02,26.449,296350
1.2659,279.22,27.319,296170
1.2649,279.44,28.158,295970
1.2639,279.68,28.963,295760
1.2628,279.93,29.732,295550
1.2617,280.19,30.462,295320
1.2606,280.45,31.153,295100
1.2594,280.72,31.803,294870
1.2583,281,32.41,294640
1.2572,281.27,32.979,294410
1.256,281.53,33.5,294180
1.2549,281.79,33.987,293960
1.2537,282.08,34.515,293720
1.2523,282.44,35.122,293420
1.2505,282.87,35.804,293060
1.2483,283.38,36.556,292630
1.2458,283.99,37.369,292120
1.2428,284.69,38.233,291530
1.2394,285.5,39.132,290840
1.2355,286.43,40.05,290040
1.2309,287.49,40.965,289130
1.2258,288.67,41.853,288090
1.22,289.98,42.688,286920
1.2135,291.41,43.439,285610
1.2063,292.97,44.079,284160
1.1984,294.64,44.578,282550
1.1898,296.4,44.908,280800
1.1805,298.23,45.044,278900
1.1704,300.12,44.964,276850
1.1597,302.05,44.649,274660
1.1483,303.98,44.087,272320
1.1363,305.89,43.267,269860
1.1237,307.75,42.186,267270
1.1106,309.53,40.844,264570
1.097,311.22,39.244,261750
1.0829,312.78,37.398,258840
1.0685,314.2,35.317,255850
1.0538,315.46,33.016,252780
1.0388,316.53,30.513,249640
1.0236,317.41,27.831,246450
1.0082,318.08,24.995,243230
0.9928,318.54,22.031,239970
0.97734,318.78,18.959,236700
0.96194,318.81,15.804,233430
0.94663,318.63,12.6,230170
0.93147,318.25,9.3762,226930
0.91632,317.66,6.1162,223680
0.90122,316.88,2.8197,220440
0.88611,315.88,-0.50348,217180
0.87122,314.74,-3.8021,213960
0.85639,313.37,-7.0739,210740
0.84197,311.93,-10.255,207600
0.82774,310.24,-13.451,204490
0.81488,308.65,-16.594,201680
0.8028,306.79,-19.846,199000
0.79006,305.03,-22.787,196210
0.77018,302.13,-24.584,191830
0.74896,299.72,-25.95,187230
0.75342,297.32,-28.558,187890
0.94031,300.42,-45.253,227410
1.1336,295.53,-52.707,268620
1.1531,293.58,-51.604,272700
1.1508,292.87,-49.734,272100
1.1587,291.45,-48.412,273720
1.1696,289.82,-47.272,275950
1.1776,288.41,-46.107,277590
1.1842,287.14,-44.936,278930
1.1904,285.93,-43.777,280190
1.1961,284.81,-42.629,281340
1.2011,283.8,-41.495,282350
1.2055,282.89,-40.387,283240
1.2093,282.08,-39.315,284020
1.2127,281.37,-38.291,284700
1.2156,280.74,-37.325,285290
1.2181,280.21,-36.424,285790
1.2202,279.74,-35.595,286220
1.222,279.36,-34.846,286590
1.2235,279.03,-34.172,286890
1.2248,278.76,-33.59,287150
1.2259,278.53,-33.091,287360
1.2268,278.33,-32.601,287550
1.2278,278.12,-32.079,287740
1.2288,277.91,-31.519,287940
1.2298,277.69,-30.922,288150
1.2308,277.48,-30.288,288350
1.2318,277.27,-29.617,288550
1.2328,277.06,-28.911,288750
1.2337,276.87,-28.172,288950
1.2347,276.68,-27.402,289130
1.2355,276.51,-26.603,289310
1.2363,276.36,-25.779,289470
1.2371,276.22,-24.933,289620
1.2378,276.11,-24.069,289760
1.2383,276.01,-23.191,289880
1.2389,275.94,-22.304,289980
1.2393,275.89,-21.412,290060
1.2396,275.87,-20.52,290130
1.2398,275.87,-19.632,290180
1.24,275.89,-18.752,290210
1.24,275.94,-17.885,290220
1.24,276,-17.034,290210
1.2399,276.09,-16.202,290190
1.2397,276.19,-15.391,290160
1.2395,276.32,-14.605,290110
1.2392,276.45,-13.845,290050
1.2388,276.6,-13.112,289980
1.2384,276.76,-12.407,289890
1.238,276.92,-11.731,289800
1.2375,277.1,-11.083,289710
1.237,277.28,-10.465,289600
1.2364,277.46,-9.8763,289500
1.2359,277.64,-9.3111,289380
1.2353,277.83,-8.7823,289270
1.2347,278.02,-8.2772,289150
1.2341,278.23,-7.7294,289020
1.2333,278.48,-7.1211,288860
1.2324,278.76,-6.4795,288680
1.2314,279.06,-5.8292,288480
1.2303,279.37,-5.1919,288270
1.2293,279.68,-4.5855,288060
1.2282,279.99,-4.023,287850
1.2272,280.28,-3.5124,287650
1.2263,280.55,-3.0577,287450
1.2254,280.79,-2.6593,287280
1.2246,281.01,-2.3149,287120
1.2239,281.21,-2.0208,286970
1.2233,281.38,-1.7722,286850
1.2227,281.52,-1.5637,286740
1.2222,281.65,-1.3902,286640
1.2218,281.76,-1.2468,286560
1.2215,281.86,-1.1287,286480
1.2211,281.94,-1.0321,286420
1.2209,282.01,-0.95328,286370
1.2206,282.07,-0.88922,286320
1.2204,282.12,-0.83731,286280
1.2202,282.17,-0.79533,286240
1.2201,282.21,-0.76146,286210
1.2199,282.25,-0.73419,286180
1.2198,282.28,-0.71227,286150
1.2197,282.31,-0.6947,286120
1.2196,282.34,-0.6807,286100
1.2195,282.37,-0.66963,286080
1.2194,282.39,-0.66105,286060
1.2193,282.42,-0.65458,286040
1.2192,282.44,-0.65008,286020
1.2191,282.47,-0.64718,286000
1.219,282.5,-0.64671,285980
1.2494,285.43,4.5988E-05,292850
1.2494,285.43,0.028638,292850
1.2494,285.42,0.057054,292850
1.2494,285.42,0.085706,292850
1.2494,285.42,0.11504,292860
1.2495,285.41,0.14555,292860
1.2495,285.4,0.17775,292870
1.2495,285.39,0.21222,292870
1.2496,285.38,0.24963,292880
1.2496,285.36,0.29074,292890
1.2497,285.35,0.33641,292910
1.2498,285.32,0.38766,292920
1.2499,285.29,0.44572,292940
1.25,285.26,0.51204,292970
1.2502,285.21,0.58838,293000
1.2504,285.16,0.67686,293040
1.2506,285.09,0.78,293090
1.2509,285.01,0.90084,293140
1.2512,284.91,1.0429,293210
1.2516,284.79,1.2104,293300
1.2521,284.66,1.4078,293390
1.2527,284.49,1.6402,293510
1.2533,284.3,1.9127,293640
1.2541,284.09,2.2304,293780
1.2549,283.84,2.5976,293950
1.2558,283.57,3.0173,294140
1.2568,283.28,3.4901,294330
1.2578,282.97,4.0135,294540
1.2589,282.65,4.581,294750
1.2599,282.33,5.1814,294960
1.2609,282.02,5.7975,295160
1.2618,281.72,6.4119,295350
1.2627,281.46,6.9947,295510
1.2634,281.24,7.5174,295660
1.264,281.04,8.0179,295780
1.2646,280.84,8.5436,295890
1.2652,280.64,9.0979,296010
1.2657,280.45,9.6824,296130
1.2663,280.25,10.298,296240
1.2668,280.07,10.944,296350
1.2673,279.89,11.622,296450
1.2678,279.71,12.332,296540
1.2682,279.56,13.072,296620
1.2685,279.41,13.843,296690
1.2688,279.28,14.643,296750
1.269,279.17,15.47,296790
1.2692,279.07,16.322,296820
1.2692,279,17.195,296830
1.2692,278.96,18.088,296820
1.2691,278.93,18.996,296800
1.2689,278.94,19.914,296750
1.2685,278.97,20.839,296690
1.2681,279.03,21.765,296610
1.2676,279.12,22.687,296500
1.267,279.24,23.601,296380
1.2663,279.38,24.501,296240
1.2655,279.54,25.383,296080
1.2646,279.73,26.242,295900
1.2637,279.94,27.075,295710
1.2627,280.17,27.878,295510
1.2616,280.41,28.648,295300
1.2605,280.66,29.383,295080
1.2594,280.92,30.08,294860
1.2583,281.19,30.739,294630
1.2571,281.46,31.359,294400
1.256,281.73,31.938,294170
1.2549,282,32.481,293950
1.2538,282.26,32.978,293730
1.2527,282.52,33.442,293510
1.2515,282.8,33.945,293270
1.25,283.15,34.524,292980
1.2483,283.57,35.174,292620
1.2462,284.07,35.891,292200
1.2437,284.66,36.667,291700
1.2408,285.34,37.492,291120
1.2375,286.13,38.352,290450
1.2336,287.03,39.231,289670
1.2292,288.05,40.109,288780
1.2242,289.19,40.964,287770
1.2186,290.46,41.769,286630
1.2123,291.85,42.498,285350
1.2053,293.36,43.123,283940
1.1976,294.97,43.615,282380
1.1891,296.68,43.947,280670
1.18,298.46,44.094,278810
1.1702,300.3,44.034,276810
1.1597,302.18,43.749,274660
1.1485,304.06,43.224,272380
1.1368,305.93,42.45,269960
1.1244,307.76,41.421,267420
1.1115,309.51,40.137,264770
1.0982,311.18,38.601,262000
1.0843,312.73,36.822,259140
1.0701,314.14,34.811,256190
1.0556,315.39,32.582,253160
1.0408,316.46,30.154,250070
1.0258,317.35,27.547,246930
1.0107,318.04,24.787,243740
0.99545,318.52,21.896,240530
0.98018,318.79,18.898,237300
0.96495,318.85,15.816,234070
0.94981,318.71,12.682,230850
0.9348,318.37,9.5243,227640
0.91982,317.82,6.3293,224430
0.90487,317.1,3.0969,221220
0.88992,316.15,-0.16325,218000
0.87516,315.06,-3.4044,214810
0.86048,313.75,-6.6208,211620
0.84618,312.36,-9.7578,208520
0.83219,310.76,-12.907,205460
0.81952,309.21,-16.016,202690
0.80758,307.44,-19.213,200060
0.79431,305.66,-22.034,197150
0.77361,302.74,-23.763,192590
0.75266,300.51,-24.828,188060
0.76164,298.33,-28.361,189690
0.94812,301.49,-45.143,229170
1.132,296.7,-52.028,268340
1.1515,294.74,-50.907,272430
1.1494,294,-49.055,271880
1.1574,292.59,-47.739,273500
1.1683,290.99,-46.6,275740
1.1763,289.6,-45.438,277380
1.1829,288.35,-44.274,278710
1.189,287.18,-43.128,279970
1.1946,286.09,-41.997,281110
1.1996,285.1,-40.886,282100
1.2039,284.22,-39.803,282980
1.2077,283.43,-38.759,283750
1.211,282.74,-37.764,284430
1.2139,282.13,-36.826,285010
1.2164,281.61,-35.954,285510
1.2185,281.16,-35.152,285940
1.2203,280.77,-34.428,286300
1.2218,280.45,-33.778,286600
1.2231,280.19,-33.216,286860
1.2241,279.97,-32.734,287070
1.225,279.77,-32.262,287260
1.226,279.56,-31.758,287450
1.227,279.35,-31.218,287650
1.228,279.13,-30.642,287860
1.229,278.92,-30.031,288060
1.2301,278.71,-29.384,288270
1.2311,278.5,-28.703,288470
1.232,278.3,-27.99,288670
1.233,278.11,-27.246,288860
1.2339,277.94,-26.474,289040
1.2347,277.77,-25.677,289210
1.2355,277.63,-24.858,289370
1.2362,277.5,-24.021,289510
1.2369,277.39,-23.169,289640
1.2374,277.3,-22.307,289750
1.2379,277.24,-21.439,289850
1.2383,277.2,-20.569,289930
1.2386,277.18,-19.701,289990
1.2388,277.18,-18.84,290030
1.2389,277.21,-17.99,290060
1.239,277.25,-17.153,290070
1.239,277.32,-16.334,290060
1.2388,277.4,-15.534,290040
1.2387,277.5,-14.756,290010
1.2384,277.61,-14.003,289960
1.2381,277.74,-13.275,289900
1.2378,277.87,-12.573,289830
1.2374,278.02,-11.899,289760
1.237,278.18,-11.253,289670
1.2365,278.34,-10.633,289580
1.2361,278.5,-10.043,289480
1.2356,278.67,-9.4759,289380
1.235,278.84,-8.944,289280
1.2345,279.01,-8.4354,289170
1.2339,279.21,-7.8829,289050
1.2332,279.44,-7.2683,288900
1.2323,279.7,-6.619,288730
1.2314,279.98,-5.9597,288550
1.2304,280.27,-5.3123,288350
1.2294,280.57,-4.6954,288150
1.2284,280.86,-4.1222,287950
1.2275,281.13,-3.6013,287750
1.2265,281.39,-3.1368,287570
1.2257,281.63,-2.7294,287400
1.2249,281.84,-2.3769,287250
1.2243,282.02,-2.0757,287110
1.2236,282.19,-1.8208,286990
1.2231,282.33,-1.6071,286880
1.2227,282.45,-1.4291,286790
1.2223,282.56,-1.2819,286710
1.2219,282.65,-1.1607,286640
1.2216,282.73,-1.0615,286580
1.2213,282.8,-0.98054,286520
1.2211,282.86,-0.91474,286480
1.2209,282.91,-0.8614,286430
1.2207,282.96,-0.81828,286400
1.2206,283,-0.78348,286370
1.2204,283.03,-0.75545,286340
1.2203,283.07,-0.73292,286310
1.2202,283.1,-0.71486,286290
1.2201,283.12,-0.70047,286260
1.22,283.15,-0.6891,286240
1.2199,283.18,-0.68027,286220
1.2198,283.2,-0.67362,286210
1.2197,283.22,-0.66899,286190
1.2196,283.25,-0.666,286170
1.2195,283.28,-0.66553,286150
1.2494,285.44,4.7701E-05,292840
1.2494,285.44,0.029543,292840
1.2494,285.44,0.058857,292840
1.2494,285.43,0.088414,292840
1.2494,285.43,0.11868,292850
1.2494,285.42,0.15014,292850
1.2494,285.41,0.18335,292860
1.2495,285.4,0.21891,292860
1.2495,285.39,0.25749,292870
1.2496,285.38,0.29988,292880
1.2496,285.36,0.34696,292900
1.2497,285.34,0.39981,292910
1.2498,285.31,0.45966,292930
1.2499,285.27,0.52801,292960
1.2501,285.23,0.60667,292990
1.2503,285.18,0.69782,293030
1.2505,285.11,0.80405,293070
1.2508,285.03,0.92846,293130
1.2511,284.94,1.0747,293200
1.2515,284.82,1.2469,293270
1.252,284.69,1.4499,293370
1.2525,284.53,1.6886,293480
1.2532,284.35,1.9684,293600
1.2539,284.14,2.2942,293750
1.2547,283.91,2.6704,293910
1.2555,283.65,3.0998,294080
1.2565,283.37,3.5829,294270
1.2575,283.07,4.1168,294470
1.2585,282.77,4.6947,294670
1.2595,282.46,5.3049,294870
1.2604,282.17,5.9297,295060
1.2613,281.9,6.5515,295230
1.262,281.65,7.1401,295380
1.2627,281.45,7.6671,295520
1.2632,281.26,8.1709,295630
1.2638,281.08,8.699,295730
1.2643,280.9,9.255,295840
1.2648,280.72,9.8402,295950
1.2653,280.55,10.455,296040
1.2658,280.38,11.099,296140
1.2662,280.22,11.774,296220
1.2666,280.08,12.478,296300
1.2669,279.94,13.212,296370
1.2672,279.82,13.974,296420
1.2674,279.71,14.762,296460
1.2675,279.62,15.575,296490
1.2676,279.56,16.411,296500
1.2676,279.51,17.266,296500
1.2675,279.49,18.138,296480
1.2673,279.49,19.022,296440
1.267,279.52,19.914,296380
1.2666,279.57,20.81,296310
1.2661,279.65,21.706,296210
1.2656,279.76,22.597,296100
1.2649,279.89,23.478,295960
1.2642,280.04,24.344,295810
1.2633,280.22,25.191,295650
1.2624,280.42,26.016,295460
1.2615,280.64,26.814,295270
1.2604,280.87,27.582,295070
1.2594,281.12,28.319,294850
1.2583,281.37,29.021,294630
1.2571,281.64,29.687,294410
1.256,281.9,30.316,294180
1.2549,282.17,30.907,293950
1.2537,282.44,31.46,293720
1.2526,282.7,31.977,293500
1.2515,282.96,32.451,293280
1.2505,283.21,32.894,293060
1.2493,283.5,33.373,292830
1.2479,283.84,33.925,292540
1.2461,284.25,34.545,292190
1.2441,284.74,35.229,291780
1.2416,285.31,35.97,291290
1.2388,285.98,36.758,290720
1.2356,286.74,37.581,290060
1.2318,287.61,38.423,289300
1.2275,288.6,39.265,288440
1.2226,289.71,40.087,287450
1.2171,290.93,40.864,286340
1.211,292.27,41.57,285100
1.2042,293.73,42.179,283720
1.1967,295.29,42.663,282200
1.1885,296.95,42.996,280530
1.1796,298.68,43.153,278720
1.17,300.47,43.111,276760
1.1597,302.3,42.854,274660
1.1488,304.14,42.365,272430
1.1372,305.97,41.634,270060
1.1251,307.76,40.655,267570
1.1125,309.49,39.427,264960
1.0993,311.14,37.953,262240
1.0857,312.67,36.24,259430
1.0718,314.07,34.298,256530
1.0575,315.31,32.141,253550
1.0429,316.39,29.786,250500
1.0281,317.29,27.254,247400
1.0131,317.99,24.567,244260
0.99808,318.49,21.751,241090
0.98299,318.79,18.826,237900
0.96794,318.89,15.816,234710
0.95297,318.78,12.752,231520
0.93812,318.48,9.6613,228350
0.92329,317.97,6.5316,225180
0.90851,317.3,3.3632,222010
0.89371,316.41,0.16645,218820
0.87909,315.37,-3.0168,215660
0.86455,314.12,-6.1773,212510
0.85039,312.79,-9.2702,209440
0.83662,311.26,-12.372,206430
0.82416,309.77,-15.445,203710
0.81229,308.06,-18.583,201090
0.79849,306.29,-21.258,198070
0.77687,303.29,-22.958,193310
0.75665,301.35,-23.735,188960
0.77083,299.39,-28.21,191690
0.9561,302.44,-45.039,230940
1.1302,297.79,-51.358,268030
1.1498,295.85,-50.184,272130
1.1479,295.08,-48.352,271630
1.156,293.68,-47.051,273260
1.1669,292.11,-45.916,275510
1.1749,290.74,-44.76,277160
1.1815,289.52,-43.607,278490
1.1876,288.37,-42.476,279730
1.1932,287.31,-41.364,280860
1.198,286.35,-40.275,281850
1.2023,285.5,-39.218,282720
1.2061,284.73,-38.201,283480
1.2094,284.05,-37.234,284150
1.2122,283.46,-36.324,284730
1.2147,282.95,-35.48,285220
1.2168,282.51,-34.704,285650
1.2186,282.14,-34.004,286010
1.2201,281.82,-33.376,286310
1.2213,281.56,-32.833,286560
1.2224,281.35,-32.369,286770
1.2233,281.15,-31.913,286960
1.2243,280.94,-31.426,287160
1.2253,280.73,-30.906,287360
1.2263,280.52,-30.35,287570
1.2273,280.31,-29.76,287770
1.2284,280.09,-29.136,287980
1.2294,279.89,-28.479,288190
1.2304,279.68,-27.79,288390
1.2313,279.49,-27.072,288580
1.2323,279.31,-26.326,288770
1.2331,279.14,-25.555,288940
1.2339,278.98,-24.762,289110
1.2347,278.84,-23.951,289260
1.2354,278.72,-23.124,289400
1.236,278.62,-22.287,289520
