Density,Momentumx,Momentumy,Energy
1.2165,278.64,-0.55242,285190
1.2165,278.66,-0.55173,285180
1.2164,278.68,-0.55165,285170
1.2496,285.36,1.391E-05,292890
1.2496,285.36,0.01261,292890
1.2496,285.36,0.025123,292890
1.2496,285.36,0.037597,292890
1.2496,285.36,0.050083,292900
1.2496,285.36,0.062636,292900
1.2496,285.36,0.075312,292900
1.2497,285.35,0.088166,292900
1.2497,285.35,0.10126,292900
1.2497,285.35,0.11466,292910
1.2497,285.34,0.12842,292910
1.2497,285.34,0.14262,292910
1.2497,285.33,0.15732,292920
1.2497,285.33,0.17262,292920
1.2498,285.32,0.18858,292920
1.2498,285.31,0.20531,292930
1.2498,285.3,0.22289,292940
1.2499,285.29,0.24143,292940
1.2499,285.28,0.26105,292950
1.2499,285.27,0.28186,292960
1.25,285.26,0.304,292970
1.2501,285.24,0.32763,292980
1.2501,285.22,0.3529,292990
1.2502,285.2,0.37999,293010
1.2503,285.18,0.40911,293020
1.2503,285.16,0.44047,293040
1.2504,285.13,0.47432,293060
1.2505,285.1,0.51093,293080
1.2507,285.07,0.55059,293100
1.2508,285.03,0.59363,293130
1.2509,284.99,0.64041,293160
1.2511,284.95,0.69133,293190
1.2513,284.89,0.74683,293230
1.2515,284.84,0.80738,293270
1.2517,284.78,0.87349,293310
1.2519,284.71,0.94572,293360
1.2522,284.63,1.0247,293410
1.2525,284.55,1.1109,293470
1.2528,284.46,1.2052,293530
1.2531,284.36,1.3082,293600
1.2535,284.26,1.4205,293670
1.2539,284.14,1.543,293750
1.2543,284.01,1.6763,293840
1.2548,283.88,1.8211,293930
1.2553,283.73,1.978,294030
1.2558,283.58,2.1476,294140
1.2564,283.41,2.3304,294250
1.257,283.24,2.5268,294370
1.2576,283.06,2.7368,294490
1.2582,282.86,2.9605,294620
1.2589,282.66,3.1976,294750
1.2596,282.46,3.4476,294890
1.2603,282.25,3.7095,295030
1.261,282.03,3.9822,295170
1.2617,281.82,4.2641,295310
1.2624,281.6,4.5532,295460
1.2631,281.39,4.8472,295590
1.2637,281.18,5.1434,295730
1.2644,280.97,5.4389,295860
1.265,280.77,5.7297,295990
1.2656,280.59,6.0141,296100
1.2662,280.41,6.2876,296210
1.2667,280.25,6.5405,296320
1.2671,280.1,6.7821,296410
1.2676,279.95,7.031,296500
1.2681,279.8,7.2894,296590
1.2685,279.65,7.5559,296690
1.269,279.49,7.8316,296780
1.2695,279.34,8.1168,296880
1.2699,279.18,8.4116,296970
1.2704,279.02,8.7163,297070
1.2709,278.86,9.0311,297160
1.2714,278.7,9.3563,297260
1.2718,278.54,9.6921,297350
1.2723,278.38,10.039,297450
1.2728,278.22,10.396,297540
1.2732,278.06,10.765,297630
1.2737,277.9,11.145,297720
1.2741,277.75,11.537,297810
1.2745,277.59,11.94,297890
1.275,277.44,12.355,297980
1.2754,277.29,12.782,298060
1.2758,277.14,13.22,298140
1.2761,276.99,13.669,298210
1.2765,276.85,14.13,298290
1.2769,276.72,14.603,298350
1.2772,276.58,15.086,298420
1.2775,276.46,15.581,298480
1.2778,276.34,16.086,298540
1.278,276.22,16.601,298590
1.2782,276.12,17.125,298630
1.2784,276.02,17.659,298670
1.2786,275.93,18.201,298710
1.2788,275.84,18.751,298740
1.2789,275.77,19.309,298760
1.2789,275.7,19.872,298770
1.279,275.65,20.441,298780
1.279,275.6,21.015,298780
1.279,275.56,21.593,298780
1.2789,275.54,22.174,298770
1.2788,275.52,22.756,298750
1.2787,275.51,23.339,298720
1.2785,275.52,23.922,298690
1.2783,275.54,24.503,298650
1.2781,275.56,25.082,298600
1.2778,275.6,25.658,298550
1.2775,275.65,26.23,298480
1.2772,275.7,26.796,298420
1.2768,275.77,27.355,298340
1.2764,275.84,27.908,298260
1.276,275.93,28.452,298180
1.2755,276.02,28.987,298080
1.275,276.12,29.512,297990
1.2745,276.23,30.027,297890
1.274,276.34,30.531,297780
1.2734,276.46,31.023,297670
1.2729,276.59,31.503,297560
1.2723,276.72,31.97,297450
1.2717,276.85,32.424,297330
1.2711,276.99,32.865,297210
1.2705,277.14,33.292,297090
1.2699,277.28,33.705,296960
1.2693,277.43,34.104,296840
1.2687,277.57,34.49,296720
1.268,277.72,34.861,296590
1.2674,277.87,35.218,296470
1.2668,278.02,35.561,296350
1.2662,278.16,35.889,296220
1.2656,278.31,36.205,296100
1.265,278.46,36.527,295970
1.2643,278.64,36.877,295830
1.2635,278.83,37.257,295670
1.2626,279.05,37.662,295500
1.2616,279.29,38.093,295300
1.2605,279.55,38.55,295080
1.2593,279.84,39.03,294840
1.258,280.17,39.532,294580
1.2566,280.52,40.054,294290
1.255,280.9,40.594,293980
1.2533,281.32,41.149,293630
1.2514,281.78,41.717,293260
1.2494,282.27,42.294,292850
1.2472,282.8,42.877,292410
1.2449,283.38,43.461,291940
1.2423,283.99,44.043,291430
1.2396,284.65,44.618,290880
1.2367,285.34,45.182,290290
1.2335,286.08,45.729,289660
1.2302,286.87,46.254,288990
1.2267,287.69,46.753,288270
1.2229,288.55,47.22,287510
1.2189,289.46,47.65,286710
1.2148,290.4,48.037,285860
1.2104,291.37,48.378,284970
1.2057,292.38,48.667,284030
1.2009,293.42,48.899,283050
1.1958,294.48,49.07,282020
1.1905,295.56,49.178,280950
1.1851,296.67,49.217,279840
1.1794,297.78,49.185,278680
1.1735,298.91,49.079,277480
1.1674,300.05,48.898,276230
1.1611,301.18,48.638,274950
1.1546,302.32,48.298,273630
1.148,303.44,47.878,272270
1.1412,304.56,47.377,270870
1.1342,305.65,46.794,269430
1.1271,306.73,46.13,267970
1.1198,307.79,45.385,266460
1.1123,308.81,44.56,264930
1.1047,309.8,43.656,263370
1.097,310.76,42.674,261770
1.0892,311.67,41.618,260150
1.0813,312.54,40.488,258510
1.0732,313.36,39.287,256830
1.0651,314.13,38.018,255140
1.0569,314.85,36.684,253430
1.0486,315.51,35.287,251690
1.0402,316.12,33.832,249940
1.0318,316.66,32.322,248180
1.0233,317.14,30.759,246400
1.0148,317.56,29.149,244600
1.0062,317.91,27.495,242800
0.99762,318.19,25.802,240990
0.98902,318.41,24.072,239170
0.98041,318.56,22.311,237350
0.9718,318.65,20.522,235520
0.9632,318.67,18.711,233700
0.95462,318.62,16.88,231870
0.94608,318.5,15.034,230050
0.93758,318.33,13.177,228240
0.92913,318.09,11.315,226430
0.92073,317.78,9.4499,224630
0.91235,317.42,7.5802,222830
0.90398,316.99,5.7021,221030
0.89562,316.51,3.8151,219230
0.88727,315.96,1.9231,217430
0.87894,315.36,0.029345,215630
0.87065,314.69,-1.863,213830
0.86239,313.98,-3.7502,212040
0.85419,313.2,-5.6284,210260
0.84606,312.38,-7.4937,208490
0.83799,311.51,-9.3429,206730
0.83002,310.6,-11.173,204990
0.82211,309.63,-12.981,203260
0.81434,308.64,-14.765,201550
0.8066,307.58,-16.522,199850
0.79905,306.54,-18.249,198190
0.79148,305.39,-19.949,196520
0.78428,304.34,-21.618,194940
0.77692,303.07,-23.266,193300
0.77018,302.1,-24.871,191830
0.76249,300.58,-26.411,190100
0.75615,299.81,-27.891,188730
0.74856,297.87,-29.349,186970
0.74462,297.83,-30.95,186180
0.73348,294.79,-32.188,183580
0.72892,295.93,-33.654,182800
0.72881,291.93,-35.266,182340
0.93619,295.93,-47.592,226160
1.147,290.33,-56.06,271190
1.1514,289.81,-55.348,272090
1.142,290.04,-54.063,270060
1.147,289.23,-53.296,271070
1.155,288.18,-52.691,272730
1.1602,287.32,-52.052,273790
1.1645,286.52,-51.411,274670
1.1691,285.68,-50.794,275600
1.1736,284.85,-50.187,276510
1.1778,284.04,-49.582,277380
1.1819,283.24,-48.975,278200
1.1857,282.46,-48.363,278980
1.1895,281.7,-47.745,279740
1.193,280.97,-47.12,280450
1.1963,280.26,-46.489,281130
1.1995,279.57,-45.852,281770
1.2025,278.92,-45.21,282380
1.2054,278.29,-44.566,282950
1.208,277.7,-43.921,283490
1.2105,277.14,-43.278,284000
1.2129,276.61,-42.639,284470
1.2151,276.12,-42.008,284910
1.2171,275.65,-41.385,285320
1.219,275.22,-40.774,285700
1.2207,274.82,-40.177,286060
1.2223,274.45,-39.597,286380
1.2238,274.11,-39.034,286680
1.2252,273.79,-38.491,286960
1.2265,273.5,-37.97,287210
1.2276,273.24,-37.471,287440
1.2287,273,-36.997,287650
1.2296,272.78,-36.547,287840
1.2305,272.58,-36.123,288020
1.2313,272.4,-35.726,288170
1.232,272.24,-35.353,288320
1.2326,272.1,-35.01,288440
1.2332,271.97,-34.698,288560
1.2337,271.85,-34.402,288660
1.2342,271.74,-34.1,288760
1.2347,271.62,-33.787,288860
1.2352,271.51,-33.461,288970
1.2357,271.39,-33.123,289070
1.2363,271.27,-32.772,289180
1.2368,271.16,-32.408,289280
1.2373,271.04,-32.033,289390
1.2378,270.93,-31.645,289490
1.2383,270.82,-31.245,289600
1.2388,270.71,-30.833,289700
1.2393,270.61,-30.41,289800
1.2398,270.51,-29.976,289900
1.2403,270.41,-29.531,289990
1.2408,270.32,-29.075,290090
1.2412,270.23,-28.61,290170
1.2416,270.15,-28.135,290260
1.242,270.07,-27.652,290340
1.2424,270,-27.16,290420
1.2428,269.94,-26.661,290490
1.2431,269.89,-26.156,290560
1.2434,269.84,-25.644,290620
1.2437,269.8,-25.128,290680
1.244,269.77,-24.607,290730
1.2442,269.75,-24.082,290780
1.2444,269.73,-23.556,290820
1.2446,269.73,-23.027,290850
1.2447,269.73,-22.498,290880
1.2448,269.74,-21.968,290900
1.2449,269.76,-21.44,290920
1.245,269.79,-20.914,290930
1.245,269.83,-20.39,290940
1.245,269.87,-19.869,290930
1.2449,269.93,-19.353,290930
1.2449,269.99,-18.841,290910
1.2448,270.06,-18.335,290900
1.2447,270.13,-17.835,290870
1.2445,270.21,-17.342,290840
1.2443,270.3,-16.856,290810
1.2442,270.4,-16.378,290770
1.2439,270.5,-15.908,290730
1.2437,270.61,-15.447,290680
1.2434,270.72,-14.994,290630
1.2432,270.83,-14.551,290570
1.2429,270.95,-14.117,290510
1.2426,271.07,-13.692,290450
1.2422,271.2,-13.277,290390
1.2419,271.33,-12.872,290320
1.2415,271.46,-12.477,290250
1.2412,271.6,-12.092,290180
1.2408,271.73,-11.717,290100
1.2404,271.87,-11.351,290030
1.24,272.01,-10.995,289950
1.2397,272.15,-10.649,289870
1.2393,272.29,-10.312,289790
1.2388,272.43,-9.9848,289710
1.2384,272.57,-9.6668,289630
1.238,272.71,-9.3579,289550
1.2376,272.85,-9.0579,289460
1.2372,272.99,-8.7664,289380
1.2368,273.13,-8.4841,289300
1.2364,273.27,-8.2097,289210
1.2359,273.41,-7.9419,289130
1.2355,273.54,-7.687,289050
1.2351,273.68,-7.4365,288960
1.2347,273.82,-7.1684,288870
1.2342,273.99,-6.8806,288770
1.2336,274.16,-6.5802,288660
1.233,274.34,-6.2702,288550
1.2324,274.54,-5.9538,288430
1.2318,274.74,-5.6349,288300
1.2312,274.94,-5.3167,288170
1.2305,275.15,-5.002,288030
1.2298,275.35,-4.6937,287900
1.2291,275.56,-4.3938,287760
1.2285,275.77,-4.1044,287630
1.2278,275.97,-3.827,287490
1.2271,276.16,-3.5627,287360
1.2265,276.35,-3.3123,287230
1.2259,276.54,-3.0765,287110
1.2253,276.71,-2.8553,286990
1.2247,276.88,-2.6489,286880
1.2242,277.03,-2.4571,286770
1.2237,277.18,-2.2795,286670
1.2232,277.32,-2.1156,286570
1.2227,277.45,-1.9649,286480
1.2223,277.57,-1.8267,286390
1.2219,277.69,-1.7003,286310
1.2216,277.79,-1.585,286240
1.2212,277.89,-1.4801,286170
1.2209,277.98,-1.3848,286110
1.2206,278.06,-1.2984,286050
1.2203,278.14,-1.2202,285990
1.2201,278.21,-1.1496,285940
1.2198,278.27,-1.0859,285890
1.2196,278.34,-1.0285,285850
1.2194,278.39,-0.97687,285810
1.2192,278.44,-0.93047,285770
1.219,278.49,-0.88883,285740
1.2189,278.53,-0.85148,285700
1.2187,278.57,-0.81803,285670
1.2186,278.61,-0.78808,285640
1.2185,278.65,-0.76129,285620
1.2183,278.68,-0.73735,285590
1.2182,278.71,-0.71596,285570
1.2181,278.74,-0.69686,285550
1.218,278.77,-0.67983,285530
1.2179,278.79,-0.66463,285510
1.2178,278.81,-0.65109,285490
1.2178,278.84,-0.63902,285480
1.2177,278.86,-0.62828,285460
1.2176,278.88,-0.61872,285440
1.2175,278.9,-0.61022,285430
1.2175,278.92,-0.60267,285420
1.2174,278.93,-0.59599,285400
1.2173,278.95,-0.59007,285390
1.2173,278.97,-0.58486,285380
1.2172,278.98,-0.58028,285370
1.2172,279,-0.5763,285350
1.2171,279.01,-0.57285,285340
1.217,279.03,-0.56991,285330
1.217,279.04,-0.56745,285320
1.2169,279.06,-0.56546,285310
1.2169,279.08,-0.5639,285300
1.2168,279.09,-0.5628,285290
1.2168,279.11,-0.5621,285280
1.2167,279.12,-0.56202,285270
1.2496,285.37,1.421E-05,292890
1.2496,285.37,0.012868,292890
1.2496,285.37,0.025637,292890
1.2496,285.37,0.038365,292890
1.2496,285.37,0.051107,292890
1.2496,285.36,0.063916,292890
1.2496,285.36,0.07685,292900
1.2496,285.36,0.089967,292900
1.2496,285.36,0.10333,292900
1.2497,285.35,0.117,292900
1.2497,285.35,0.13104,292910
1.2497,285.34,0.14553,292910
1.2497,285.34,0.16053,292910
1.2497,285.33,0.17614,292920
1.2498,285.32,0.19243,292920
1.2498,285.32,0.20949,292930
1.2498,285.31,0.22743,292930
1.2498,285.3,0.24635,292940
1.2499,285.29,0.26636,292950
1.2499,285.28,0.28759,292960
1.25,285.26,0.31019,292970
1.25,285.25,0.33429,292980
1.2501,285.23,0.36007,292990
1.2502,285.21,0.38771,293000
1.2502,285.19,0.41741,293020
1.2503,285.17,0.4494,293030
1.2504,285.14,0.48392,293050
1.2505,285.11,0.52126,293070
1.2506,285.08,0.5617,293100
1.2508,285.04,0.6056,293120
1.2509,285,0.6533,293150
1.2511,284.95,0.70523,293180
1.2512,284.9,0.76182,293220
1.2514,284.85,0.82355,293260
1.2516,284.79,0.89094,293300
1.2519,284.72,0.96456,293350
1.2521,284.65,1.045,293400
1.2524,284.56,1.1329,293460
1.2527,284.47,1.229,293520
1.2531,284.38,1.3339,293590
1.2534,284.27,1.4483,293660
1.2538,284.16,1.573,293740
1.2543,284.03,1.7088,293830
1.2547,283.9,1.8561,293920
1.2552,283.76,2.0159,294020
1.2557,283.6,2.1885,294120
1.2563,283.44,2.3744,294230
1.2569,283.27,2.5741,294350
1.2575,283.09,2.7876,294470
1.2581,282.9,3.015,294600
1.2587,282.7,3.2558,294730
1.2594,282.5,3.5096,294860
1.2601,282.29,3.7755,295000
1.2608,282.08,4.0522,295140
1.2615,281.87,4.338,295280
1.2622,281.66,4.6311,295410
1.2629,281.45,4.9289,295550
1.2635,281.24,5.2288,295680
1.2641,281.04,5.5279,295810
1.2648,280.85,5.822,295930
1.2653,280.67,6.1096,296050
1.2659,280.5,6.3859,296160
1.2664,280.34,6.6413,296260
1.2668,280.2,6.8853,296350
1.2673,280.06,7.1365,296430
1.2677,279.91,7.3971,296520
1.2682,279.76,7.6658,296620
1.2686,279.61,7.9437,296710
1.2691,279.46,8.231,296800
1.2695,279.3,8.5277,296890
1.27,279.15,8.8343,296980
1.2705,279,9.1509,297070
1.2709,278.84,9.4777,297160
1.2714,278.69,9.815,297260
1.2718,278.54,10.163,297340
1.2722,278.38,10.522,297430
1.2727,278.23,10.892,297520
1.2731,278.08,11.272,297610
1.2735,277.93,11.664,297690
1.2739,277.78,12.068,297770
1.2743,277.64,12.483,297850
1.2747,277.49,12.909,297930
1.2751,277.35,13.346,298000
1.2754,277.22,13.794,298070
1.2758,277.08,14.254,298140
1.2761,276.96,14.724,298200
1.2764,276.83,15.206,298260
1.2767,276.72,15.697,298320
1.2769,276.61,16.199,298370
1.2771,276.5,16.71,298410
1.2773,276.4,17.23,298450
1.2775,276.31,17.759,298490
1.2777,276.23,18.295,298520
1.2778,276.16,18.84,298540
1.2779,276.09,19.39,298560
1.2779,276.03,19.947,298570
1.2779,275.99,20.508,298570
1.2779,275.95,21.074,298570
1.2779,275.92,21.643,298560
1.2778,275.9,22.214,298540
1.2777,275.9,22.787,298520
1.2775,275.9,23.36,298490
1.2773,275.91,23.932,298450
1.2771,275.93,24.503,298400
1.2768,275.97,25.071,298350
1.2766,276.01,25.635,298290
1.2762,276.06,26.195,298230
1.2759,276.13,26.749,298160
1.2755,276.2,27.297,298080
1.2751,276.28,27.837,298000
1.2746,276.37,28.369,297910
1.2742,276.46,28.891,297820
1.2737,276.57,29.404,297720
1.2732,276.68,29.907,297620
1.2726,276.79,30.399,297510
1.2721,276.92,30.879,297400
1.2715,277.04,31.347,297290
1.2709,277.18,31.802,297170
1.2704,277.31,32.245,297050
1.2698,277.45,32.675,296930
1.2691,277.59,33.091,296810
1.2685,277.74,33.494,296690
1.2679,277.88,33.883,296570
1.2673,278.03,34.258,296440
1.2667,278.18,34.619,296320
1.2661,278.33,34.967,296200
1.2655,278.47,35.302,296070
1.2648,278.62,35.621,295950
1.2642,278.76,35.929,295830
1.2636,278.92,36.242,295700
1.2629,279.09,36.584,295560
1.2621,279.28,36.953,295410
1.2612,279.49,37.348,295230
1.2603,279.73,37.768,295030
1.2592,279.99,38.213,294820
1.258,280.28,38.681,294580
1.2567,280.6,39.17,294320
1.2553,280.94,39.679,294040
1.2538,281.32,40.206,293730
1.2521,281.74,40.748,293390
1.2502,282.18,41.302,293020
1.2482,282.67,41.865,292620
1.2461,283.19,42.434,292180
1.2438,283.75,43.005,291720
1.2413,284.35,43.575,291210
1.2386,285,44.138,290670
1.2357,285.68,44.69,290090
1.2326,286.41,45.227,289470
1.2293,287.17,45.743,288810
1.2259,287.98,46.234,288100
1.2222,288.83,46.694,287360
1.2182,289.72,47.118,286570
1.2141,290.64,47.502,285730
1.2098,291.6,47.84,284850
1.2052,292.59,48.127,283930
1.2004,293.6,48.36,282960
1.1954,294.65,48.535,281940
1.1902,295.72,48.646,280890
1.1848,296.8,48.691,279790
1.1792,297.9,48.666,278640
1.1734,299.02,48.569,277450
1.1674,300.13,48.397,276230
1.1611,301.26,48.148,274960
1.1547,302.37,47.821,273650
1.1482,303.49,47.415,272300
1.1414,304.59,46.928,270920
1.1345,305.68,46.361,269500
1.1274,306.74,45.714,268040
1.1202,307.79,44.986,266560
1.1128,308.8,44.18,265030
1.1053,309.79,43.295,263480
1.0977,310.74,42.333,261900
1.0899,311.64,41.297,260300
1.0821,312.51,40.187,258660
1.0741,313.33,39.007,257010
1.066,314.1,37.76,255330
1.0578,314.82,36.447,253630
1.0496,315.48,35.072,251900
1.0413,316.08,33.638,250170
1.0329,316.63,32.15,248410
1.0245,317.11,30.609,246640
1.016,317.53,29.021,244860
1.0075,317.89,27.388,243070
0.99896,318.18,25.716,241270
0.99041,318.41,24.008,239470
0.98185,318.57,22.268,237660
0.97329,318.66,20.5,235840
0.96474,318.69,18.709,234030
0.95621,318.65,16.898,232210
0.94772,318.55,15.072,230400
0.93926,318.38,13.234,228600
0.93086,318.15,11.391,226800
0.9225,317.86,9.545,225010
0.91416,317.51,7.6936,223220
0.90583,317.1,5.8332,221430
0.89752,316.63,3.9639,219640
0.88921,316.1,2.0891,217850
0.88093,315.51,0.21219,216060
0.87267,314.86,-1.6637,214270
0.86446,314.16,-3.535,212490
0.8563,313.4,-5.3977,210720
0.8482,312.6,-7.2481,208960
0.84017,311.74,-9.083,207200
0.83224,310.85,-10.899,205470
0.82437,309.9,-12.694,203750
0.81663,308.93,-14.465,202060
0.80893,307.89,-16.21,200360
0.80141,306.87,-17.925,198710
0.79388,305.74,-19.613,197050
0.78672,304.71,-21.273,195480
0.7794,303.46,-22.911,193850
0.77267,302.5,-24.505,192380
0.76499,301.01,-26.027,190650
0.75865,300.24,-27.497,189280
0.7512,298.34,-28.954,187560
0.7473,298.3,-30.581,186780
0.73618,295.32,-31.802,184190
0.73139,296.41,-33.163,183350
0.73174,292.5,-34.8,183000
0.9375,296.45,-47.42,226490
1.1456,290.99,-55.774,270920
1.1508,290.42,-55.082,272000
1.1415,290.64,-53.775,269980
1.1463,289.84,-52.993,270960
1.1544,288.8,-52.382,272630
1.1596,287.94,-51.736,273710
1.164,287.14,-51.087,274590
1.1685,286.32,-50.463,275520
1.173,285.5,-49.851,276430
1.1773,284.7,-49.242,277290
1.1813,283.91,-48.631,278110
1.1852,283.14,-48.017,278900
1.1888,282.4,-47.398,279640
1.1923,281.67,-46.774,280360
1.1957,280.97,-46.144,281030
1.1988,280.3,-45.51,281670
1.2018,279.66,-44.873,282270
1.2046,279.05,-44.234,282840
1.2073,278.47,-43.595,283380
1.2098,277.92,-42.959,283880
1.2121,277.4,-42.329,284340
1.2142,276.92,-41.705,284780
1.2163,276.46,-41.092,285190
1.2181,276.04,-40.49,285570
1.2199,275.64,-39.903,285910
1.2215,275.28,-39.332,286240
1.2229,274.94,-38.779,286530
1.2243,274.63,-38.246,286810
1.2255,274.35,-37.734,287060
1.2267,274.09,-37.245,287290
1.2277,273.85,-36.78,287500
1.2287,273.64,-36.339,287690
1.2295,273.44,-35.923,287860
1.2303,273.26,-35.534,288020
1.231,273.11,-35.169,288160
1.2316,272.96,-34.832,288290
1.2322,272.84,-34.527,288400
1.2327,272.72,-34.237,288500
1.2332,272.61,-33.941,288600
1.2337,272.49,-33.634,288710
1.2342,272.38,-33.315,288810
1.2348,272.26,-32.984,288920
1.2353,272.15,-32.64,289020
1.2358,272.03,-32.284,289130
1.2363,271.92,-31.916,289230
1.2369,271.8,-31.536,289340
1.2374,271.69,-31.144,289440
1.2379,271.58,-30.741,289540
1.2384,271.48,-30.326,289640
1.2389,271.38,-29.901,289740
1.2394,271.28,-29.464,289840
1.2398,271.18,-29.018,289930
1.2403,271.09,-28.561,290030
1.2407,271.01,-28.096,290110
1.2411,270.93,-27.621,290200
1.2415,270.86,-27.139,290280
1.2419,270.79,-26.649,290350
1.2423,270.74,-26.153,290420
1.2426,270.68,-25.65,290490
1.2429,270.64,-25.142,290550
1.2432,270.6,-24.63,290600
1.2434,270.58,-24.114,290650
1.2436,270.56,-23.595,290700
1.2438,270.54,-23.075,290740
1.244,270.54,-22.553,290770
1.2441,270.55,-22.031,290790
1.2442,270.56,-21.51,290810
1.2443,270.58,-20.99,290830
1.2443,270.61,-20.472,290840
1.2443,270.65,-19.957,290840
1.2443,270.69,-19.446,290840
1.2443,270.75,-18.939,290830
1.2442,270.81,-18.438,290820
1.2441,270.88,-17.942,290800
1.244,270.95,-17.453,290770
1.2438,271.03,-16.97,290740
1.2437,271.12,-16.495,290710
1.2435,271.21,-16.027,290670
1.2433,271.31,-15.568,290630
1.243,271.41,-15.117,290580
1.2428,271.52,-14.675,290530
1.2425,271.63,-14.242,290470
1.2422,271.75,-13.819,290420
1.2419,271.87,-13.404,290360
1.2416,271.99,-12.999,290290
1.2413,272.11,-12.604,290230
1.2409,272.24,-12.218,290160
1.2406,272.37,-11.842,290090
1.2402,272.5,-11.476,290020
1.2398,272.63,-11.119,289940
1.2395,272.77,-10.772,289870
1.2391,272.9,-10.434,289790
1.2387,273.04,-10.105,289710
1.2383,273.17,-9.7854,289630
1.2379,273.31,-9.4748,289560
1.2375,273.44,-9.1731,289480
1.2371,273.58,-8.8798,289400
1.2367,273.71,-8.5955,289320
1.2363,273.84,-8.3191,289230
1.2359,273.98,-8.0493,289150
1.2355,274.11,-7.7923,289070
1.2351,274.24,-7.5397,288990
1.2347,274.38,-7.2692,288910
1.2342,274.54,-6.9788,288810
1.2336,274.71,-6.6754,288700
1.2331,274.88,-6.3622,288590
1.2325,275.07,-6.0425,288470
1.2319,275.26,-5.72,288350
1.2312,275.46,-5.3981,288220
1.2306,275.66,-5.0797,288090
1.2299,275.87,-4.7674,287950
1.2292,276.07,-4.4637,287820
1.2286,276.27,-4.1705,287690
1.2279,276.47,-3.8892,287560
1.2273,276.66,-3.6212,287430
1.2267,276.84,-3.3673,287300
1.2261,277.02,-3.1279,287180
1.2255,277.19,-2.9035,287060
1.2249,277.36,-2.694,286950
1.2244,277.51,-2.4992,286850
1.2239,277.66,-2.3188,286740
1.2234,277.79,-2.1523,286650
1.223,277.92,-1.9991,286560
1.2225,278.04,-1.8587,286470
1.2222,278.15,-1.7302,286400
1.2218,278.25,-1.613,286320
1.2215,278.35,-1.5063,286250
1.2211,278.44,-1.4094,286190
1.2208,278.52,-1.3215,286130
1.2206,278.6,-1.242,286080
1.2203,278.66,-1.1702,286030
1.2201,278.73,-1.1054,285980
1.2199,278.79,-1.047,285940
1.2197,278.84,-0.99451,285900
1.2195,278.89,-0.94731,285860
1.2193,278.94,-0.90494,285820
1.2192,278.98,-0.86694,285790
1.219,279.02,-0.8329,285760
1.2189,279.06,-0.80242,285730
1.2187,279.1,-0.77517,285710
1.2186,279.13,-0.7508,285680
1.2185,279.16,-0.72903,285660
1.2184,279.19,-0.7096,285640
1.2183,279.21,-0.69227,285620
1.2182,279.24,-0.6768,285600
1.2181,279.26,-0.66302,285580
