Density,Momentum_x,Momentum_y,Energy
1.2559,283.56,0.093636,294150
1.2568,283.29,0.10635,294340
1.2579,282.99,0.12077,294550
1.259,282.65,0.13704,294780
1.2603,282.27,0.15527,295030
1.2616,281.87,0.17551,295300
1.2631,281.43,0.19779,295600
1.2646,280.96,0.222,295900
1.2662,280.47,0.24799,296220
1.2678,279.97,0.27539,296550
1.2695,279.46,0.30382,296870
1.2711,278.96,0.33258,297200
1.2726,278.47,0.361,297500
1.274,278.02,0.38749,297790
1.2753,277.6,0.41336,298050
1.2766,277.18,0.44062,298300
1.278,276.74,0.46865,298580
1.2794,276.27,0.49898,298860
1.2809,275.78,0.53188,299160
1.2824,275.27,0.56722,299470
1.284,274.72,0.60529,299790
1.2857,274.15,0.6464,300130
1.2875,273.55,0.69085,300480
1.2893,272.92,0.73898,300840
1.2912,272.25,0.79118,301230
1.2932,271.55,0.84789,301630
1.2953,270.81,0.90961,302040
1.2975,270.03,0.97691,302480
1.2998,269.2,1.0504,302930
1.3021,268.33,1.131,303400
1.3046,267.41,1.2193,303890
1.3072,266.44,1.3165,304410
1.3099,265.41,1.4236,304950
1.3127,264.32,1.5421,305510
1.3157,263.16,1.6735,306090
1.3187,261.94,1.8197,306700
1.3219,260.64,1.9828,307340
1.3253,259.26,2.1657,308000
1.3288,257.79,2.3714,308700
1.3325,256.22,2.6038,309420
1.3363,254.55,2.8679,310180
1.3403,252.77,3.1694,310980
1.3445,250.86,3.516,311810
1.3489,248.82,3.9171,312680
1.3536,246.62,4.3849,313590
1.3584,244.26,4.9356,314550
1.3635,241.7,5.5899,315560
1.3689,238.94,6.378,316620
1.3745,235.93,7.3357,317720
1.3805,232.69,8.525,318900
1.3867,229.1,10.004,320100
1.3932,225.31,11.911,321400
1.3997,221.07,14.335,322650
1.4066,216.82,17.529,324020
1.4125,212.06,21.312,325140
1.4188,208.07,27.149,326410
1.4221,204.74,32.938,327050
1.4238,202.13,38.979,327360
1.4211,202.64,46.867,326840
1.4132,205.7,54.094,325280
1.4051,209.63,60.911,323720
1.3946,214.59,66.74,321660
1.3834,219.94,71.5,319460
1.3717,225.39,75.361,317170
1.3597,230.83,78.457,314810
1.3475,236.16,80.907,312410
1.3353,241.35,82.819,309990
1.3229,246.4,84.27,307540
1.3104,251.3,85.318,305050
1.2978,256.04,86.006,302540
1.285,260.64,86.363,299990
1.272,265.09,86.415,297400
1.2589,269.39,86.176,294770
1.2456,273.55,85.662,292090
1.2321,277.56,84.882,289370
1.2183,281.42,83.845,286590
1.2044,285.12,82.558,283770
1.1902,288.66,81.028,280890
1.1758,292.03,79.262,277970
1.1613,295.23,77.265,274990
1.1464,298.24,75.045,271960
1.1314,301.07,72.609,268870
1.1162,303.69,69.964,265740
1.1008,306.1,67.12,262550
1.0852,308.3,64.086,259320
1.0694,310.27,60.872,256040
1.0535,312.01,57.49,252720
1.0374,313.51,53.953,249360
1.0212,314.77,50.274,245960
1.0049,315.78,46.467,242530
0.98853,316.53,42.548,239070
0.97209,317.03,38.533,235590
0.95562,317.27,34.437,232090
0.93915,317.25,30.28,228580
0.92269,316.98,26.077,225050
0.90628,316.46,21.846,221530
0.88995,315.7,17.606,218010
0.87373,314.7,13.373,214500
0.85767,313.47,9.1645,211020
0.84176,312.02,4.9975,207550
0.82598,310.36,0.87641,204100
0.81028,308.5,-3.2041,200660
0.7947,306.43,-7.2405,197230
0.7792,304.16,-11.224,193810
0.76383,301.71,-15.146,190410
0.74858,299.07,-18.99,187020
0.73352,296.28,-22.746,183660
0.71862,293.31,-26.397,180320
0.70404,290.26,-29.946,177050
0.68956,287.01,-33.363,173780
0.67551,283.77,-36.678,170610
0.66159,280.29,-39.798,167440
0.64906,277.08,-42.902,164600
0.63486,273.25,-45.681,161340
0.61812,269.2,-48.745,157570
0.60722,266.31,-50.463,155080
0.64184,268.21,-53.56,162310
0.88552,274.78,-58.548,213690
1.1607,262.79,-62.487,272390
1.15,262.09,-64.272,270030
1.1433,261.25,-66.317,268530
1.1494,258.73,-67.754,269740
1.1591,255.57,-69.196,271680
1.1676,252.34,-70.519,273380
1.1763,248.9,-71.604,275100
1.1858,245.19,-72.464,276970
1.1955,241.29,-73.091,278900
1.2053,237.22,-73.476,280830
1.215,232.99,-73.613,282750
1.2247,228.62,-73.493,284660
1.2344,224.11,-73.102,286560
1.2439,219.48,-72.426,288430
1.2534,214.71,-71.445,290270
1.2627,209.83,-70.137,292080
1.2718,204.82,-68.464,293860
1.2808,199.73,-66.395,295600
1.2895,194.51,-63.868,297290
1.2981,189.33,-60.837,298940
1.3061,184.08,-57.216,300460
1.3139,179.19,-53.001,301960
1.3202,174.38,-48.187,303140
1.3264,171.13,-42.288,304350
1.3295,168.44,-37.164,304900
1.3316,166.81,-32.305,305280
1.3315,168.63,-27.085,305290
1.3283,171.89,-22.919,304670
1.3257,175.45,-19.079,304200
1.3215,179.41,-16.017,303410
1.3174,183.27,-13.542,302630
1.3131,187,-11.54,301810
1.3088,190.52,-9.9208,300980
1.3045,193.81,-8.5999,300170
1.3004,196.88,-7.5113,299380
1.2964,199.72,-6.6057,298610
1.2926,202.37,-5.8454,297870
1.2889,204.84,-5.2018,297150
1.2854,207.13,-4.6529,296470
1.282,209.28,-4.1815,295810
1.2787,211.29,-3.7744,295170
1.2756,213.17,-3.4206,294560
1.2725,214.93,-3.1115,293970
1.2696,216.59,-2.84,293410
1.2669,218.16,-2.6006,292860
1.2642,219.63,-2.3883,292340
1.2616,221.03,-2.1993,291830
1.2591,222.34,-2.0303,291340
1.2567,223.59,-1.8787,290870
1.2544,224.77,-1.742,290420
1.2522,225.89,-1.6185,289980
1.25,226.96,-1.5065,289560
1.2479,227.97,-1.4045,289150
1.246,228.93,-1.3115,288760
1.244,229.85,-1.2263,288380
1.2422,230.72,-1.1482,288020
1.2404,231.54,-1.0764,287660
1.2387,232.33,-1.0101,287320
1.237,233.08,-0.94896,286990
1.2354,233.8,-0.89232,286680
1.2338,234.49,-0.8398,286370
1.2324,235.14,-0.79098,286080
1.2309,235.76,-0.74558,285790
1.2295,236.35,-0.70318,285520
1.2282,236.92,-0.66372,285250
1.2269,237.46,-0.6268,284990
1.2257,237.98,-0.59144,284750
1.2244,238.48,-0.56004,284510
1.2232,238.96,-0.52966,284270
1.222,239.49,-0.4954,284010
1.2205,240.07,-0.45907,283730
1.219,240.67,-0.42248,283420
1.2174,241.29,-0.38621,283110
1.2158,241.9,-0.35094,282800
1.2143,242.49,-0.3173,282480
1.2128,243.06,-0.28573,282180
1.2113,243.6,-0.25649,281890
1.2099,244.11,-0.22973,281610
1.2086,244.57,-0.2055,281350
1.2074,244.99,-0.18378,281120
1.2064,245.37,-0.16446,280900
1.2054,245.71,-0.1474,280700
1.2045,246.02,-0.13242,280520
1.2037,246.28,-0.11936,280360
1.203,246.52,-0.10801,280210
1.2023,246.72,-0.098208,280080
1.2018,246.9,-0.089761,279970
1.2013,247.06,-0.082505,279870
1.2008,247.2,-0.076302,279780
1.2004,247.32,-0.071009,279700
1.2001,247.43,-0.066503,279630
1.1997,247.52,-0.062676,279560
1.1995,247.6,-0.059431,279500
1.1992,247.68,-0.056687,279450
1.199,247.74,-0.054369,279410
1.1988,247.8,-0.052413,279360
1.1986,247.85,-0.050766,279330
1.1984,247.9,-0.04938,279290
1.1983,247.94,-0.048213,279260
1.1981,247.99,-0.047233,279230
1.198,248.02,-0.046407,279200
1.1979,248.06,-0.045705,279180
1.1977,248.09,-0.045154,279150
1.1976,248.12,-0.04463,279130
1.1975,248.15,-0.043761,279110
1.1974,248.18,-0.043445,279090
1.1973,248.2,-0.049566,279060
1.1972,248.25,-0.027086,279050
1.1971,248.32,-0.044276,279030
1.1969,248.29,-0.079668,278980
1.25,285.27,-1.0904E-05,292960
1.25,285.27,0.0014002,292960
1.25,285.26,0.0027866,292960
1.25,285.26,0.0041641,292970
1.25,285.26,0.0055659,292970
1.25,285.25,0.0070002,292970
1.25,285.25,0.0084775,292980
1.2501,285.24,0.010016,292980
1.2501,285.23,0.011634,292990
1.2501,285.22,0.013351,293000
1.2502,285.2,0.015187,293010
1.2502,285.19,0.017167,293020
1.2503,285.17,0.019317,293030
1.2504,285.14,0.021669,293050
1.2505,285.12,0.024257,293070
1.2506,285.08,0.027123,293090
1.2507,285.05,0.030313,293120
1.2509,285,0.033882,293150
1.2511,284.95,0.037896,293190
1.2513,284.88,0.042429,293230
1.2516,284.81,0.04757,293290
1.2519,284.72,0.05342,293350
1.2522,284.62,0.060096,293420
1.2527,284.5,0.067734,293500
1.2531,284.36,0.076485,293600
1.2537,284.2,0.08652,293710
1.2543,284.02,0.098026,293840
1.2551,283.81,0.1112,293990
1.2559,283.57,0.12627,294150
1.2568,283.29,0.14343,294340
1.2578,282.99,0.16291,294550
1.259,282.65,0.18488,294780
1.2603,282.28,0.2095,295030
1.2616,281.87,0.23686,295300
1.2631,281.43,0.26698,295590
1.2646,280.96,0.29972,295900
1.2662,280.47,0.33486,296220
1.2678,279.97,0.37196,296550
1.2694,279.46,0.41042,296870
1.271,278.96,0.44939,297190
1.2726,278.48,0.48805,297500
1.274,278.02,0.52414,297780
1.2753,277.61,0.55889,298050
1.2766,277.19,0.59546,298300
1.2779,276.75,0.63369,298570
1.2794,276.28,0.67493,298860
1.2808,275.79,0.71952,299150
1.2824,275.28,0.76747,299460
1.284,274.74,0.81914,299780
1.2857,274.17,0.87495,300120
1.2874,273.57,0.93531,300470
1.2893,272.94,1.0007,300830
1.2912,272.27,1.0716,301220
1.2932,271.57,1.1487,301610
1.2952,270.83,1.2326,302030
1.2974,270.05,1.3241,302460
1.2997,269.23,1.4241,302910
1.302,268.36,1.5336,303380
1.3045,267.45,1.6539,303870
1.3071,266.48,1.7861,304390
1.3098,265.45,1.932,304920
1.3126,264.37,2.0933,305480
1.3155,263.22,2.2723,306060
1.3185,262,2.4713,306660
1.3217,260.72,2.6935,307290
1.325,259.35,2.9424,307950
1.3285,257.89,3.2224,308640
1.3321,256.35,3.5386,309360
1.3359,254.7,3.8974,310110
1.3399,252.95,4.3068,310890
1.344,251.08,4.7764,311700
1.3483,249.08,5.3186,312560
1.3528,246.94,5.9487,313440
1.3575,244.66,6.6873,314370
1.3624,242.2,7.5583,315340
1.3675,239.58,8.5979,316340
1.3728,236.76,9.843,317380
1.3783,233.77,11.361,318470
1.3838,230.55,13.198,319550
1.3896,227.23,15.479,320680
1.395,223.71,18.239,321730
1.4004,220.35,21.711,322810
1.4048,216.92,25.589,323640
1.4086,214.05,30.618,324410
1.4104,212.1,35.778,324770
1.4107,210.89,40.683,324800
1.4087,211.24,46.422,324420
1.4034,213.02,52.331,323390
1.397,215.72,58.307,322130
1.3883,219.42,63.731,320420
1.3785,223.68,68.425,318510
1.368,228.29,72.393,316440
1.3569,233.07,75.675,314250
1.3454,237.91,78.344,311990
1.3337,242.73,80.475,309670
1.3217,247.49,82.135,307290
1.3095,252.17,83.374,304880
1.2972,256.73,84.235,302420
1.2846,261.19,84.75,299910
1.2719,265.53,84.942,297360
1.2589,269.74,84.832,294760
1.2457,273.82,84.434,292120
1.2323,277.77,83.761,289420
1.2187,281.58,82.821,286670
1.2049,285.24,81.625,283880
1.1909,288.74,80.179,281020
1.1766,292.09,78.491,278120
1.1621,295.26,76.568,275160
1.1474,298.25,74.417,272140
1.1324,301.06,72.046,269080
1.1173,303.68,69.464,265960
1.102,306.08,66.679,262800
1.0864,308.28,63.702,259580
1.0707,310.25,60.543,256320
1.0549,312,57.214,253020
1.0389,313.5,53.727,249670
1.0228,314.77,50.096,246290
1.0065,315.79,46.336,242880
0.99023,316.56,42.461,239440
0.97387,317.07,38.489,235970
0.95747,317.33,34.435,232490
0.94107,317.34,30.316,228990
0.92468,317.09,26.151,225480
0.90834,316.6,21.956,221980
0.89207,315.86,17.75,218470
0.87592,314.89,13.55,214980
0.85992,313.7,9.3709,211510
0.84408,312.28,5.2325,208060
0.82836,310.66,1.139,204630
0.81273,308.83,-2.9164,201200
0.7972,306.8,-6.9303,197790
0.78177,304.57,-10.893,194380
0.76645,302.16,-14.794,190990
0.75126,299.56,-18.62,187620
0.73626,296.81,-22.36,184280
0.72142,293.89,-25.996,180950
0.7069,290.88,-29.533,177700
0.69247,287.67,-32.937,174440
0.67848,284.48,-36.246,171290
0.6646,281.03,-39.353,168130
0.65214,277.86,-42.454,165300
0.63815,274.12,-45.204,162100
0.62144,270.13,-48.428,158340
0.6097,267.21,-50.238,155680
0.64152,268.27,-54.496,162270
0.88096,275.05,-58.727,212750
1.158,264.38,-61.886,271890
1.1523,263.89,-64.181,270630
1.1458,263.44,-66.466,269240
1.1519,261.29,-67.85,270440
1.1616,258.39,-69.262,272420
1.1702,255.35,-70.558,274140
1.1789,252.1,-71.607,275850
1.1883,248.58,-72.431,277730
1.198,244.87,-73.025,279650
1.2076,241.01,-73.373,281570
1.2173,237.01,-73.469,283480
1.227,232.89,-73.302,285380
1.2365,228.65,-72.858,287260
1.2459,224.33,-72.12,289110
1.2552,219.92,-71.067,290920
1.2643,215.45,-69.674,292700
1.2731,210.92,-67.908,294430
1.2818,206.39,-65.737,296120
1.2901,201.85,-63.118,297730
1.2981,197.47,-60.018,299280
1.3054,193.19,-56.412,300670
1.3122,189.41,-52.298,302000
1.3176,185.89,-47.895,303010
1.3223,183.47,-42.875,303920
1.3249,181.96,-38.416,304390
1.3263,181.2,-34.532,304640
1.3265,182.15,-30.471,304700
1.3248,184.01,-26.676,304380
1.323,186.33,-23.003,304040
1.3199,189.1,-19.831,303450
1.3166,191.99,-17.1,302810
1.3129,194.93,-14.789,302110
1.3091,197.83,-12.848,301380
1.3053,200.62,-11.219,300640
1.3015,203.28,-9.8484,299910
1.2978,205.81,-8.6909,299180
1.2941,208.19,-7.7085,298470
1.2906,210.43,-6.8702,297790
1.2871,212.54,-6.1511,297120
1.2838,214.53,-5.5311,296470
1.2806,216.4,-4.9937,295850
1.2776,218.16,-4.5256,295250
1.2746,219.82,-4.116,294670
1.2717,221.38,-3.7559,294110
1.269,222.86,-3.4379,293570
1.2663,224.26,-3.1558,293040
1.2637,225.58,-2.9046,292540
1.2613,226.83,-2.6799,292050
1.2589,228.02,-2.4783,291580
1.2566,229.14,-2.2966,291130
1.2543,230.21,-2.1324,290690
1.2522,231.23,-1.9835,290270
1.2501,232.19,-1.848,289860
1.2481,233.11,-1.7244,289470
1.2462,233.99,-1.6113,289090
1.2444,234.82,-1.5076,288720
1.2426,235.61,-1.4123,288370
1.2408,236.36,-1.3244,288030
1.2392,237.08,-1.2433,287700
1.2376,237.77,-1.1682,287380
1.236,238.42,-1.0986,287070
1.2345,239.05,-1.0339,286770
1.2331,239.64,-0.97383,286490
1.2317,240.21,-0.91776,286210
1.2304,240.75,-0.86551,285940
1.2291,241.27,-0.81672,285680
1.2278,241.76,-0.77036,285440
1.2266,242.23,-0.72867,285190
1.2254,242.69,-0.6879,284950
1.2241,243.2,-0.64284,284700
1.2227,243.75,-0.59536,284410
1.2211,244.32,-0.54731,284100
1.2195,244.91,-0.49961,283780
1.218,245.48,-0.45322,283470
1.2164,246.05,-0.40898,283150
1.2148,246.59,-0.36747,282840
1.2134,247.1,-0.32904,282550
1.212,247.57,-0.2939,282270
1.2107,248,-0.26212,282010
1.2095,248.39,-0.23365,281760
1.2084,248.75,-0.20835,281540
1.2074,249.06,-0.18602,281340
1.2065,249.33,-0.16645,281160
1.2057,249.58,-0.1494,280990
1.2049,249.79,-0.1346,280840
1.2043,249.97,-0.12184,280710
1.2037,250.13,-0.11085,280590
1.2032,250.27,-0.10143,280490
1.2028,250.39,-0.093383,280390
1.2023,250.49,-0.086527,280310
1.202,250.58,-0.080699,280240
1.2017,250.66,-0.075757,280170
1.2014,250.73,-0.071573,280110
1.2011,250.79,-0.068041,280060
1.2009,250.84,-0.065063,280010
1.2007,250.89,-0.062553,279970
1.2005,250.93,-0.060444,279930
1.2003,250.97,-0.058673,279890
1.2001,251.01,-0.057188,279860
1.2,251.04,-0.055943,279820
1.1999,251.07,-0.054906,279800
1.1997,251.09,-0.054014,279770
1.1996,251.12,-0.05332,279740
1.1995,251.14,-0.05272,279720
1.1994,251.16,-0.052045,279690
1.1993,251.19,-0.050235,279670
1.1991,251.2,-0.05563,279650
1.199,251.23,-0.040171,279630
1.1989,251.28,-0.047875,279600
1.1988,251.29,-0.073263,279570
1.25,285.27,-7.0052E-06,292960
1.25,285.27,0.0017673,292960
1.25,285.26,0.0035166,292960
1.25,285.26,0.0052583,292970
1.25,285.26,0.0070276,292970
1.25,285.25,0.0088379,292970
1.25,285.25,0.010704,292980
1.2501,285.24,0.012647,292980
1.2501,285.23,0.014691,292990
1.2501,285.22,0.01686,293000
1.2502,285.2,0.019179,293010
1.2502,285.19,0.02168,293020
1.2503,285.17,0.024397,293030
1.2504,285.14,0.027368,293050
1.2505,285.12,0.030638,293070
1.2506,285.08,0.034259,293090
1.2507,285.05,0.03829,293120
1.2509,285,0.0428,293150
1.2511,284.95,0.047872,293190
1.2513,284.88,0.053601,293230
1.2516,284.81,0.060098,293290
1.2519,284.72,0.067491,293350
1.2522,284.62,0.075931,293420
1.2527,284.5,0.085586,293500
1.2531,284.36,0.096649,293600
1.2537,284.2,0.10934,293710
1.2543,284.02,0.12389,293840
1.2551,283.81,0.14055,293990
1.2559,283.57,0.15961,294150
1.2568,283.3,0.18132,294340
1.2578,282.99,0.20596,294550
1.259,282.65,0.23377,294780
1.2602,282.28,0.26494,295030
1.2616,281.87,0.29958,295300
1.2631,281.43,0.33771,295590
1.2646,280.97,0.37918,295900
1.2662,280.48,0.42371,296220
1.2678,279.98,0.47072,296540
1.2694,279.47,0.51947,296870
1.271,278.97,0.56885,297190
1.2725,278.48,0.61794,297490
1.274,278.03,0.66384,297780
1.2753,277.62,0.70778,298040
1.2765,277.2,0.754,298290
1.2779,276.76,0.80268,298560
1.2793,276.29,0.85508,298850
1.2808,275.81,0.91165,299140
1.2823,275.29,0.97252,299450
1.2839,274.75,1.0381,299770
1.2856,274.18,1.109,300110
1.2874,273.59,1.1857,300460
1.2892,272.96,1.2687,300820
1.2911,272.29,1.3589,301200
1.2931,271.6,1.4568,301600
1.2952,270.86,1.5635,302010
1.2973,270.09,1.6798,302440
1.2996,269.27,1.8069,302890
1.3019,268.4,1.9462,303360
1.3044,267.49,2.099,303850
1.3069,266.53,2.2672,304350
1.3096,265.51,2.4527,304880
1.3124,264.44,2.6577,305440
1.3153,263.3,2.8851,306010
1.3183,262.1,3.138,306610
1.3214,260.82,3.4201,307240
1.3247,259.47,3.7359,307890
1.3281,258.04,4.0908,308570
1.3317,256.52,4.4912,309270
1.3354,254.9,4.9448,310010
1.3393,253.19,5.4611,310770
1.3433,251.37,6.0518,311570
1.3475,249.43,6.7313,312390
1.3518,247.37,7.517,313250
1.3563,245.18,8.4319,314140
1.3609,242.85,9.5014,315050
1.3657,240.4,10.763,315990
1.3706,237.8,12.252,316950
1.3756,235.09,14.029,317920
1.3804,232.27,16.128,318880
1.3853,229.43,18.643,319830
1.3896,226.57,21.566,320690
1.3938,223.92,25.056,321500
1.3969,221.48,28.864,322100
1.3992,219.49,33.27,322570
1.4001,218.23,37.72,322730
1.3997,217.6,41.83,322650
1.398,217.88,46.374,322320
1.3941,219.05,51.329,321560
1.3888,221.05,56.515,320530
1.3816,223.9,61.438,319120
1.3732,227.38,65.906,317470
1.3638,231.29,69.833,315620
1.3537,235.5,73.187,313610
1.3429,239.87,75.988,311490
1.3317,244.31,78.277,309280
1.3202,248.76,80.099,306990
1.3084,253.18,81.496,304640
1.2963,257.55,82.506,302240
1.284,261.84,83.159,299780
1.2715,266.04,83.48,297270
1.2587,270.14,83.487,294710
1.2457,274.13,83.198,292100
1.2324,278,82.625,289430
1.219,281.75,81.779,286710
1.2053,285.35,80.67,283940
1.1913,288.81,79.306,281110
1.1771,292.12,77.695,278230
1.1627,295.26,75.845,275290
1.1481,298.24,73.764,272300
1.1333,301.03,71.459,269250
1.1182,303.62,68.94,266150
1.103,306.02,66.215,263010
1.0876,308.21,63.296,259810
1.0719,310.19,60.192,256570
1.0562,311.93,56.916,253280
1.0402,313.45,53.48,249960
1.0242,314.72,49.899,246590
1.0081,315.75,46.186,243200
0.99183,316.54,42.358,239770
0.97554,317.07,38.429,236320
0.95922,317.35,34.418,232860
0.94288,317.38,30.34,229380
0.92657,317.16,26.213,225890
0.9103,316.69,22.056,222400
0.8941,315.98,17.885,218910
0.87802,315.04,13.718,215430
0.86209,313.88,9.5704,211980
0.84632,312.5,5.4617,208550
0.83067,310.91,1.3969,205130
0.8151,309.12,-2.6322,201720
0.79964,307.12,-6.6224,198330
0.78426,304.93,-10.562,194940
0.76901,302.56,-14.443,191560
0.75388,300,-18.248,188200
0.73895,297.3,-21.971,184880
0.72417,294.42,-25.591,181570
0.70972,291.46,-29.114,178330
0.69535,288.3,-32.506,175090
0.68141,285.15,-35.807,171950
0.66759,281.76,-38.901,168810
0.65519,278.61,-41.999,166000
0.64143,274.98,-44.708,162850
0.62451,270.86,-48.009,159030
0.61195,268.1,-49.762,156230
0.63916,267.73,-54.419,161730
0.87307,274.03,-58.34,210980
1.156,264.28,-61.828,271440
1.1538,263.75,-64.025,270970
1.147,263.49,-66.191,269480
1.1525,261.61,-67.395,270600
1.1625,258.94,-68.733,272630
1.1712,256.14,-69.986,274380
1.1798,253.12,-70.989,276110
1.1892,249.83,-71.772,277990
1.1989,246.34,-72.324,279920
1.2085,242.72,-72.63,281840
1.2181,238.97,-72.68,283750
1.2277,235.11,-72.464,285650
1.2371,231.16,-71.967,287510
1.2464,227.16,-71.172,289340
1.2555,223.11,-70.058,291130
1.2643,219.04,-68.603,292880
1.2729,214.98,-66.777,294560
1.2812,211,-64.555,296180
1.289,207.09,-61.916,297700
1.2964,203.43,-58.839,299150
1.303,199.98,-55.356,300420
1.309,197.07,-51.469,301590
1.3137,194.55,-47.451,302480
1.3175,192.79,-43.16,303210
1.3197,191.81,-39.326,303630
1.3208,191.37,-36.042,303850
1.3212,191.86,-32.654,303930
1.3205,192.94,-29.256,303780
1.3192,194.46,-25.879,303550
1.3171,196.39,-22.794,303130
1.3145,198.54,-20.012,302640
1.3115,200.83,-17.56,302060
1.3083,203.18,-15.428,301430
1.3049,205.51,-13.587,300770
1.3014,207.8,-12.004,300100
1.298,210.01,-10.645,299420
1.2945,212.13,-9.4759,298750
1.2912,214.16,-8.4686,298090
1.2879,216.08,-7.5979,297450
1.2847,217.91,-6.8427,296820
1.2815,219.65,-6.1852,296210
1.2785,221.3,-5.6105,295620
1.2756,222.86,-5.106,295050
1.2728,224.34,-4.6615,294500
1.2701,225.75,-4.2681,293960
1.2674,227.08,-3.9187,293440
1.2649,228.35,-3.6071,292940
1.2624,229.55,-3.3282,292460
1.2601,230.69,-3.0776,291990
1.2578,231.78,-2.8517,291540
1.2556,232.81,-2.6475,291110
1.2535,233.8,-2.4621,290690
1.2514,234.74,-2.2934,290280
1.2494,235.63,-2.1395,289890
1.2475,236.48,-1.9986,289510
1.2456,237.29,-1.8695,289140
1.2439,238.07,-1.7507,288790
1.2421,238.8,-1.6412,288450
1.2405,239.51,-1.5401,288120
1.2389,240.18,-1.4466,287800
1.2373,240.82,-1.3599,287490
1.2358,241.43,-1.2794,287200
1.2344,242.02,-1.2045,286910
1.233,242.57,-1.1347,286630
1.2317,243.11,-1.0696,286370
1.2304,243.62,-1.0089,286110
1.2291,244.1,-0.95142,285860
1.2279,244.57,-0.89942,285620
1.2267,245.02,-0.8484,285380
1.2254,245.52,-0.79254,285130
1.224,246.07,-0.73374,284840
1.2225,246.63,-0.67404,284530
1.2209,247.21,-0.61478,284220
1.2193,247.78,-0.55715,283900
1.2177,248.34,-0.50219,283580
1.2162,248.87,-0.45061,283280
1.2147,249.37,-0.40289,282980
1.2134,249.84,-0.35926,282700
1.2121,250.27,-0.31981,282440
1.2109,250.66,-0.28448,282200
1.2098,251.01,-0.2531,281980
1.2088,251.32,-0.22542,281780
1.2079,251.59,-0.20117,281590
1.207,251.83,-0.18004,281430
1.2063,252.04,-0.16173,281280
1.2057,252.22,-0.14593,281150
1.2051,252.38,-0.13235,281030
1.2046,252.52,-0.1207,280930
1.2041,252.63,-0.11076,280830
1.2037,252.74,-0.1023,280750
1.2034,252.82,-0.095107,280680
1.203,252.9,-0.089012,280610
1.2028,252.97,-0.083855,280550
1.2025,253.03,-0.079503,280500
1.2023,253.08,-0.075835,280450
1.202,253.12,-0.072745,280400
1.2019,253.16,-0.070149,280360
1.2017,253.2,-0.06797,280330
1.2015,253.23,-0.066145,280290
1.2014,253.26,-0.064613,280260
1.2012,253.29,-0.063346,280230
1.2011,253.32,-0.062255,280200
1.201,253.34,-0.061397,280180
1.2009,253.36,-0.060629,280150
1.2007,253.38,-0.060249,280130
1.2006,253.41,-0.057938,280110
1.2005,253.42,-0.061964,280080
1.2004,253.44,-0.053547,280060
1.2003,253.48,-0.060533,280040
1.2002,253.49,-0.076719,280010
1.25,285.27,-4.5397E-06,292960
1.25,285.27,0.0021403,292960
1.25,285.27,0.0042608,292960
1.25,285.26,0.006376,292970
1.25,285.26,0.0085216,292970
1.25,285.25,0.010716,292970
1.25,285.25,0.012978,292980
